,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,844786394077655040,Braeden_Mayer,,0.21,0.21,,0.31,0.28,0.17,0.5,0.2,0.34
1,,1180425524,MJLT_91,,0.14,0.15,,0.32,0.23,0.15,0.54,0.17,0.01
2,,139175465,missscottfraser,,0.19,0.09,,0.24,0.14,0.06,0.21,0.05,0.15
3,,2214652482,RampCapitalLLC,,0.31,0.31,,0.11,0.38,0.32,0.32,0.15,0.48
4,,261867800,ChristophFreina,,0.28,0.1,,0.573333333333,0.15,0.08,0.09,0.09,0.04
5,,72304671,davieclegg,,0.36,0.32,,0.37,0.25,0.14,0.26,0.21,0.31
6,,543860205,HuffPostJapan,,0.3,0.36,,0.46,0.43,0.62,0.0,0.4,0.44
7,,786291810435903488,SarahHenney,,0.49,0.56,,0.61,0.21,0.588807692308,0.69,0.4544493017,0.41
8,,965138012,AwayFromMars,,0.3,0.28,,0.5,0.19,0.39,0.21,0.06,0.1
9,,,,,,,,,,,,,
10,,1978165356,Stredni_trida,,0.32,0.19,,0.5,0.17,0.11,0.25,0.05,0.2
11,,,,,,,,,,,,,
12,,,,,,,,,,,,,
13,,102331024,JeroenAkkermans,,0.39,0.3,,0.38,0.26,0.36,0.17,0.1,0.16
14,,144194034,YIofficial,,0.3,0.33,,0.36,0.22,0.34,0.21,0.53,0.44
15,,125027878,JimHacker,,0.53,0.47,,0.51,0.41,0.69,0.57,0.71,0.4
16,,422253975,columbophile,,0.34,0.22,,0.3,0.3,0.24,0.45,0.37,0.23
17,,14370580,Lavrenti_I,,0.17,0.16,,0.32,0.34,0.73,0.43,0.26,0.09
18,,24211594,BenPBradshaw,,0.29,0.23,,0.33,0.25,0.25,0.25,0.12,0.24
19,,631358309,DittonGecko,,0.27,0.26,,0.38,0.3,0.29,0.4,0.39,0.07
20,,127150301,GarethNorris,,0.05,0.04,,0.17,0.09,0.13,0.23,0.1,0.04
21,,484086786,JamieRMJ,,0.29,0.19,,0.38,0.33,0.14,0.44,0.42,0.02
22,,1128454070,Alexicon83,,0.42,0.36,,0.32,0.39,0.31,0.21,0.3,0.39
23,,423644017,ShinnInsane,,0.4,0.37,,0.52,0.43,0.38,0.47,0.33,0.11
24,,700512166949089282,VeteransBritain,,0.46,0.25,,0.38,0.11,0.42,0.31,0.32,0.37
25,,41061694,larryportera,,0.25,0.3,,0.37,0.22,0.3,0.18,0.2,0.44
26,,587906229,gupta_james,,0.23,0.14,,0.41,0.15,0.19,0.27,0.23,0.08
27,,4846645877,OhFuckMystrade,,0.32,0.19,,0.25,0.29,0.24,0.16,0.32,0.26
28,,118756393,AmbJohnBolton,,0.46,0.34,,0.63,0.42,0.63,0.36,0.38,0.31
29,,3070119119,Porthynys,,0.4,0.34,,0.37,0.21,0.36,0.24,0.28,0.3
30,,28410012,Lescromps,,0.17,0.29,,0.16,0.25,0.42,0.16,0.23,0.07
31,,207676153,AllanDLWilliams,,0.04,0.09,,0.13,0.11,0.07,0.16,0.05,0.03
32,,2656358671,dicefm,,0.44,0.31,,0.43,0.16,0.68,0.5,0.26,0.47
33,,19341887,skysarahjane,,0.54,0.38,,0.35,0.25,0.52,0.27,0.39,0.29
34,,2704503760,RRobbbie,,0.31,0.25,,0.26,0.31,0.17,0.26,0.22,0.2
35,,2679229453,SkyNewsTonight,,0.51,0.56,,0.6,0.43,0.61,0.48,0.33,0.41
36,,2942418184,crociangelini,,0.52,0.36,,0.46,0.11,0.38,0.22,0.21,0.25
37,,2766754536,mayanderson64,,0.4,0.27,,0.45,0.28,0.36,0.37,0.17,0.21
38,,5698002,GillesKLEIN,,0.5,0.45,,0.51,0.52,0.61,0.5,0.21,0.44
39,,210545716,laraibrahimm,,0.15,0.08,,0.36,0.13,0.03,0.07,0.12,0.1
40,,57675435,BloombergRadio,,0.54,0.55,,0.54,0.56,0.44,0.24,0.34,0.62
41,,96213438,itslegaltender,,0.17,0.21,,0.38,0.11,0.12,0.19,0.2,0.05
42,,1340183718,eduardoulibarr1,,0.35,0.23,,0.5,0.36,0.11,0.09,0.1,0.2
43,,437853275,Elin_A_Roberts,,0.37,0.34,,0.53,0.38,0.18,0.29,0.23,0.23
44,,45360352,SebDance,,0.42,0.35,,0.35,0.32,0.36,0.16,0.3,0.45
45,,,,,,,,,,,,,
46,,405051984,Barankiewicz,,0.3,0.1,,0.366666666667,0.1,0.14,0.2,0.19,0.16
47,,408053310,eleventhleft,,0.19,0.13,,0.25,0.17,0.05,0.24,0.45,0.0
48,,499696436,GrayConnolly,,0.35,0.29,,0.47,0.3,0.13,0.14,0.04,0.2
49,,20051939,MarkSurridge,,0.23,0.17,,0.21,0.26,0.37,0.28,0.49,0.27
50,,27302681,MikeHird,,0.3,0.17,,0.2,0.28,0.26,0.16,0.06,0.17
51,,190040471,CJnewbss,,0.07,0.07,,0.27,0.08,0.13,0.07,0.06,0.04
52,,,,,,,,,,,,,
53,,20846658,DMcCaffreySKY,,0.57,0.42,,0.58,0.51,0.48,0.58,0.7,0.28
54,,83011510,WelshGasDoc,,0.3,0.32,,0.18,0.23,0.22,0.28,0.12,0.37
55,,395568341,mcdonaldsarahj,,0.47,0.31,,0.53,0.1,0.16,0.53,0.43,0.48
56,,1549029596,FranckMathevon,,0.4,0.36,,0.49,0.42,0.48,0.14,0.3,0.31
57,,315868883,TabletWallpaper,,0.49,0.52,,0.4475,0.48,0.52,0.46,0.39,0.49
58,,169074788,FazeMiyake,,0.34,0.18,,0.36,0.22,0.18,0.31,0.37,0.34
59,,798534771051786240,oditorium,,0.72,0.482017836093,,0.75,0.793147133651,0.840246053348,0.92,0.993714272013,0.31
60,,237338957,JennnRebecca,,0.22,0.13,,0.33,0.22,0.25,0.23,0.12,0.07
61,,2350408909,hugoturner1969,,0.55,0.47,,0.5,0.19,0.51,0.47,0.26,0.42
62,,2423520181,eYouth2014,,0.36,0.46,,0.46,0.55,0.44,0.19,0.33,0.34
63,,390287262,Astro_Alex,,0.49,0.52,,0.45,0.34,0.45,0.13,0.36,0.51
64,,826053423199969283,MissPurple5,,0.31,0.34,,0.68,0.24,0.22,0.67,0.52,0.37
65,,50769180,IngrahamAngle,,0.36,0.3,,0.35,0.27,0.18,0.19,0.18,0.34
66,,61624933,PipTomson,,0.31,0.33,,0.17,0.25,0.31,0.12,0.13,0.17
67,,411774963,Happyemundy,,0.1,0.13,,0.24,0.18,0.04,0.16,0.14,0.02
68,,50119309,javieralbisu,,0.23,0.16,,0.42,0.11,0.08,0.06,0.17,0.02
69,,12848262,TorontoStar,,0.44,0.32,,0.69,0.54,0.5,0.37,0.16,0.34
70,,139380872,sensiblestu,,0.21,0.11,,0.27,0.23,0.15,0.16,0.09,0.09
71,,3342974363,crusaders1898,,0.38,0.18,,0.45,0.06,0.28,0.34,0.18,0.27
