,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,2303235230,ContactNews,,0.47,0.45,,0.43,0.31,0.32,0.11,0.33,0.62
1,,220441120,PaulCLondon,,0.3,0.14,,0.49,0.25,0.16,0.21,0.21,0.13
2,,3378609479,raminder_legal,,0.35,0.22,,0.38,0.27,0.31,0.32,0.22,0.17
3,,,,,,,,,,,,,
4,,498061920,crashthefuneral,,0.28,0.21,,0.24,0.26,0.31,0.06,0.16,0.02
5,,20335504,sydneyamee,,0.25,0.17,,0.26,0.24,0.08,0.24,0.2,0.09
6,,78085410,FN_officiel,,0.45,0.36,,0.51,0.53,0.59,0.24,0.25,0.31
7,,2744370099,powerfrompoo,,0.43,0.3,,0.55,0.46,0.16,0.35,0.43,0.31
8,,20805153,Becci_B,,0.17,0.16,,0.28,0.38,0.1,0.3,0.07,0.14
9,,2217701060,SuttonCardiff,,0.22,0.31,,0.44,0.26,0.19,0.18,0.16,0.26
10,,45827776,Zadok_,,0.12,0.12,,0.22,0.1,0.45,0.28,0.07,0.14
11,,54299159,Legendarybeepa,,0.15,0.12,,0.3,0.04,0.11,0.26,0.06,0.08
12,,1633657369,PaintpotsNewall,,0.37,0.36,,0.52,0.31,0.32,0.43,0.32,0.37
13,,736742246,laura_nic100,,0.34,0.33,,0.52,0.29,0.56,0.67,0.68,0.31
14,,,,,,,,,,,,,
15,,98321681,davidhall1987,,0.19,0.08,,0.34,0.09,0.03,0.32,0.16,0.1
16,,138075752,instituteforgov,,0.51,0.43,,0.59,0.46,0.28,0.36,0.19,0.38
17,,,,,,,,,,,,,
18,,351915968,Peac0ck69,,0.13,0.18,,0.26,0.18,0.22,0.19,0.11,0.05
19,,,,,,,,,,,,,
20,,400092668,angiegold8,,0.49,0.37,,0.44,0.29,0.31,0.32,0.39,0.14
21,,,,,,,,,,,,,
22,,2867322950,rrfeenstra1,,0.42,0.28,,0.63,0.23,0.43,0.3,0.22,0.19
23,,784869524,AIM_Healthcare,,0.46,0.35,,0.6,0.38,0.11,0.26,0.22,0.18
24,,,,,,,,,,,,,
25,,23744303,Jackwlx,,0.13,0.17,,0.26,0.21,0.13,0.28,0.28,0.16
26,,99747258,Cleverestcookie,,0.14,0.13,,0.39,0.1,0.16,0.22,0.18,0.04
27,,197468914,monkeybfc,,0.14,0.04,,0.26,0.09,0.13,0.18,0.22,0.09
28,,2433230097,NGAutoArt,,0.35,0.3,,0.35,0.13,0.31,0.35,0.07,0.14
29,,130263774,robinjdpopley,,0.26,0.12,,0.25,0.16,0.2,0.25,0.19,0.12
30,,2269311596,IndepAdvocate,,0.27,0.23,,0.4,0.22,0.15,0.33,0.39,0.1
31,,347141236,jayr1972,,0.24,0.13,,0.3,0.16,0.13,0.21,0.23,0.03
32,,4427337886,letusrevolt,,0.4,0.44,,0.54,0.51,0.53,0.31,0.19,0.25
33,,864824758516559872,iansinkins,,0.67,0.63,,0.46,0.42,0.49,0.53,0.35,0.84
34,,389134812,JackGibbons23,,0.1,0.02,,0.26,0.07,0.09,0.22,0.07,0.01
35,,,,,,,,,,,,,
36,,460425776,lucy_langers,,0.48,0.23,,0.62,0.39,0.666666666667,0.62,0.62,0.29
37,,,,,,,,,,,,,
38,,459244770,SeanLlanelli,,0.26,0.25,,0.49,0.2,0.33,0.17,0.25,0.14
39,,1881508556,mrjoemcfadden,,0.38,0.41,,0.43,0.22,0.53,0.47,0.4,0.49
40,,141598993,trevdick,,0.37,0.31,,0.53,0.23,0.46,0.29,0.17,0.5
41,,,,,,,,,,,,,
42,,1060578475,lionelbarber,,0.48,0.33,,0.47,0.45,0.28,0.44,0.42,0.3
43,,,,,,,,,,,,,
44,,,,,,,,,,,,,
45,,757981599623442434,dynamitenews24,,0.57,0.49,,0.67,0.82,0.652074092574,0.92,0.69,0.64
46,,180747828,pui_tuangporn,,0.37,0.33,,0.64,0.43,0.76,0.37,0.24,0.36
47,,,,,,,,,,,,,
48,,14688857,alpower,,0.15,0.15,,0.33,0.23,0.18,0.31,0.19,0.05
49,,1872268352,Lionsanddonkeys,,0.74,0.69,,0.55,0.8,0.66,0.65,0.65,0.82
50,,12403412,finanzascom,,0.4,0.4,,0.535,0.46,0.57,0.25,0.4,0.36
51,,602164129,UKIPHillingdon,,0.47,0.51,,0.44,0.54,0.52,0.36,0.39,0.32
52,,162754318,murielesposito,,0.16,0.21,,0.27,0.37,0.21,0.39,0.21,0.03
53,,368032559,cpeedell,,0.35,0.2,,0.42,0.32,0.28,0.22,0.18,0.13
54,,2366170838,MakeNoiseMgmt,,0.3,0.34,,0.38,0.21,0.31,0.35,0.53,0.4
55,,4877467727,stopstndngstill,,0.31,0.42,,0.36,0.39,0.39,0.27,0.29,0.01
56,,2350624098,LSRPlaid,,0.43,0.3,,0.41,0.3,0.42,0.23,0.48,0.42
57,,58706214,beltonwriter,,0.58,0.54,,0.58,0.53,0.33,0.44,0.55,0.88
58,,,,,,,,,,,,,
59,,430519049,Dr_JB_Kirkbride,,0.35,0.3,,0.45,0.29,0.19,0.24,0.38,0.08
60,,1658266285,DannySpurs1882,,0.3,0.2,,0.26,0.15,0.04,0.25,0.42,0.17
61,,422791337,AgostinoCorfini,,0.3,0.18,,0.41,0.16,0.33,0.22,0.53,0.04
62,,1270063976,AnswerOnlyYesNo,,0.2,0.22,,0.37,0.08,0.28,0.37,0.17,0.14
63,,214650597,kerryhood,,0.29,0.31,,0.4,0.37,0.28,0.34,0.12,0.1
64,,61022459,sophiiekiirby,,0.23,0.24,,0.29,0.3,0.28,0.11,0.25,0.1
65,,56081626,Renestance,,0.36,0.33,,0.26,0.31,0.08,0.19,0.18,0.12
66,,3089021681,samira_aidoud,,0.46,0.23,,0.543333333333,0.29,0.52,0.28,0.31,0.12
67,,83694957,Ian_LFC,,0.37,0.25,,0.44,0.24,0.37,0.38,0.12,0.06
68,,,,,,,,,,,,,
69,,140084748,Adriftinthewood,,0.12,0.09,,0.26,0.13,0.17,0.16,0.04,0.05
70,,39588344,SimonWhelband,,0.14,0.15,,0.18,0.22,0.08,0.34,0.14,0.1
71,,2235928729,DerWahreErich,,0.46,0.42,,0.43,0.27,0.38,0.34,0.21,0.57
72,,15720336,audelorriaux,,0.4,0.19,,0.52,0.25,0.21,0.2,0.14,0.11
73,,,,,,,,,,,,,
74,,19333010,Gilles_Bourdin,,0.28,0.22,,0.33,0.31,0.23,0.37,0.23,0.08
75,,1063848216,Hunt0312,,0.26,0.11,,0.39,0.2,0.1,0.2,0.1,0.02
76,,832899872,hardistymark,,0.37,0.32,,0.38,0.28,0.37,0.38,0.25,0.22
77,,509179827,chris__george14,,0.08,0.12,,0.23,0.21,0.26,0.33,0.09,0.05
78,,23453238,Dorsetecho,,0.44,0.39,,0.6,0.6,0.6,0.34,0.61,0.24
79,,192496610,notafrododo,,0.25,0.31,,0.38,0.37,0.27,0.37,0.33,0.07
80,,,,,,,,,,,,,
81,,4513765822,DMoynihan_,,0.2,0.12,,0.29,0.04,0.37,0.19,0.22,0.03
82,,,,,,,,,,,,,
83,,3246064769,ZlatkoPercinic,,0.34,0.35,,0.36,0.28,0.47,0.35,0.27,0.27
84,,266796552,Handleyr,,0.27,0.25,,0.39,0.21,0.12,0.33,0.26,0.07
85,,23529263,DrCMiller,,0.18,0.11,,0.23,0.15,0.06,0.13,0.06,0.03
86,,,,,,,,,,,,,
87,,507502402,RDC_DoR,,0.28,0.14,,0.33,0.12,0.53,0.28,0.33,0.03
88,,22404768,davidyelland,,0.29,0.27,,0.42,0.26,0.17,0.13,0.07,0.1
89,,197707580,Aum_Shakti,,0.21,0.19,,0.47,0.24,0.42,0.4,0.13,0.11
90,,3163114491,BoschAcademy,,0.39,0.4,,0.66,0.37,0.3,0.37,0.22,0.5
91,,21986621,Tobbes73,,0.18,0.11,,0.35,0.21,0.19,0.3,0.09,0.07
92,,13761042,alightheart,,0.3,0.21,,0.37,0.24,0.09,0.2,0.23,0.16
93,,562800078,RadioZET_NEWS,,0.57,0.55,,0.54,0.5,0.47,0.4,0.12,0.17
94,,20770625,malfletcher,,0.41,0.38,,0.55,0.42,0.53,0.2,0.34,0.18
95,,35787949,mvdbroeck,,0.34,0.25,,0.6675,0.44,0.55,0.13,0.22,0.13
96,,259640821,sarahkfogg,,0.34,0.2,,0.39,0.33,0.26,0.37,0.31,0.01
97,,287860644,JohnPaulCampion,,0.26,0.32,,0.46,0.44,0.16,0.19,0.29,0.15
98,,303414722,ProTravelAgent,,0.5,0.37,,0.35,0.42,0.4,0.33,0.65,0.16
99,,20276317,MMaryMcKenna,,0.18,0.24,,0.49,0.27,0.2,0.22,0.19,0.2
100,,176226421,osmanfitoz,,0.35,0.25,,0.51,0.17,0.41,0.32,0.28,0.21
101,,2710550513,literallylucy1,,0.33,0.35,,0.25,0.19,0.29,0.16,0.25,0.09
102,,147257978,TweeterReynolds,,0.39,0.28,,0.51,0.31,0.45,0.29,0.39,0.13
103,,249158839,oxfordtimes,,0.5,0.38,,0.51,0.45,0.42,0.62,0.29,0.53
104,,60296618,Heresy_Corner,,0.35,0.08,,0.32,0.13,0.03,0.21,0.13,0.07
105,,1304913522,Shoutybob,,0.25,0.14,,0.36,0.29,0.34,0.42,0.23,0.02
106,,273367750,Vanderveeren,,0.38,0.3,,0.63,0.38,0.34,0.07,0.27,0.11
107,,1435408548,Photo_Secession,,0.35,0.28,,0.49,0.35,0.18,0.46,0.33,0.06
108,,104011087,zchryjwlkr,,0.07,0.22,,0.13,0.22,0.19,0.26,0.24,0.18
109,,405791538,EVeasey,,0.23,0.21,,0.27,0.36,0.22,0.13,0.3,0.06
110,,196535828,danjmoon,,0.25,0.39,,0.56,0.793147133651,0.69,0.8,0.74,0.29
111,,1080207836,heather_venter,,0.35,0.22,,0.57,0.22,0.46,0.28,0.4,0.19
112,,257025657,FSB_NI,,0.46,0.33,,0.48,0.33,0.45,0.33,0.36,0.36
113,,462765777,ALBERTOJOSEGAR4,,0.56,0.26,,0.583333333333,0.31,0.23,0.37,0.26,0.19
114,,80935472,Cromwell42,,0.48,0.54,,0.21,0.59,0.21,0.27,0.12,0.24
115,,105854066,steve_hart,,0.29,0.21,,0.39,0.11,0.29,0.36,0.61,0.08
116,,1630098625,FlakesOnATrain,,0.19,0.18,,0.37,0.26,0.19,0.25,0.35,0.08
117,,3876810675,ConnorShacklock,,0.25,0.19,,0.37,0.12,0.06,0.1,0.18,0.22
118,,2336288521,OliverKennett,,0.27,0.25,,0.2,0.15,0.07,0.15,0.14,0.21
119,,20058335,fsb_policy,,0.43,0.48,,0.546666666667,0.42,0.48,0.37,0.36,0.66
120,,595551879,bayern2,,0.32,0.18,,0.47,0.23,0.5,0.19,0.47,0.12
121,,19530624,mrchrisaddison,,0.43,0.29,,0.32,0.29,0.4,0.31,0.45,0.19
122,,387190401,Gorijaume,,0.27,0.2,,0.48,0.15,0.39,0.07,0.2,0.06
123,,181599332,KennyDevotion,,0.65,0.68,,0.74,0.53,0.56,0.3,0.17,0.37
124,,21181551,Cherwellcouncil,,0.51,0.4,,0.61,0.51,0.29,0.5,0.4,0.34
125,,3131052195,louiselisa3,,0.33,0.22,,0.45,0.3,0.22,0.42,0.07,0.08
126,,443031042,rachelclarekerr,,0.33,0.27,,0.43,0.24,0.19,0.34,0.38,0.16
127,,849071016,DacianaSarbu,,0.5,0.32,,0.47,0.27,0.22,0.49,0.26,0.11
128,,77558546,Soumik_Bose,,0.22,0.15,,0.36,0.22,0.25,0.26,0.49,0.15
129,,77448375,ste92lfc,,0.17,0.19,,0.29,0.12,0.26,0.34,0.1,0.27
130,,377931910,Lucagrossi66,,0.16,0.14,,0.31,0.1,0.09,0.21,0.13,0.06
131,,272509419,GMagnusdottir,,0.31,0.23,,0.5,0.28,0.25,0.27,0.35,0.11
132,,96138456,cristianu7,,0.45,0.46,,0.61,0.58,0.51,0.05,0.11,0.18
133,,799769324571492352,regulationhotty,,0.69,0.64,,0.93,0.793147133651,0.864,0.75,0.8,0.53
134,,556629230,Rowland72James,,0.58,0.56,,0.51,0.24,0.26,0.23,0.13,0.55
135,,160540571,rowangall,,0.42,0.26,,0.74,0.45,0.24,0.62,0.32,0.06
136,,422503594,RobinBelfield,,0.29,0.22,,0.43,0.24,0.28,0.25,0.24,0.15
137,,,,,,,,,,,,,
138,,476485822,numquam_desiste,,0.49,0.5,,0.55,0.52,0.81,0.2,0.16,0.17
139,,87416722,SkyNewsBreak,,0.39,0.25,,0.59,0.53,0.52,0.69,0.57,0.17
140,,289277234,caloceronicola,,0.5,0.5,,0.33,0.68,0.55,0.16,0.4,0.27
141,,522250263,SkintLondon,,0.45,0.33,,0.34,0.2,0.33,0.21,0.23,0.64
142,,888367488,UCOMILLAS,,0.42,0.46,,0.42,0.48,0.47,0.22,0.53,0.39
143,,1661868422,JamesBragg1984,,0.3,0.29,,0.21,0.13,0.15,0.22,0.11,0.3
