,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,2288515068,mac123_m,,0.43,0.27,,0.43,0.22,0.46,0.3,0.16,0.31
1,,354500950,rbarraclough23,,0.08,0.13,,0.39,0.17,0.43,0.1,0.23,0.02
2,,1833919200,SocialistVoice,,0.46,0.45,,0.46,0.19,0.17,0.28,0.33,0.72
3,,704315499652497409,Stevediamond22,,0.26,0.18,,0.44,0.15,0.22,0.11,0.04,0.22
4,,165410047,claireemma70,,0.17,0.07,,0.21,0.22,0.02,0.13,0.21,0.03
5,,50308678,Ross_Greer,,0.33,0.2,,0.35,0.27,0.17,0.28,0.23,0.2
6,,896927635,PowellPolitics,,0.26,0.22,,0.43,0.12,0.33,0.36,0.36,0.1
7,,2300318917,LifeOnBaars,,0.35,0.36,,0.46,0.32,0.44,0.19,0.14,0.2
8,,89281224,antiquemark,,0.52,0.37,,0.51,0.25,0.26,0.59,0.45,0.28
9,,146780245,Ross_Renton,,0.4,0.36,,0.56,0.48,0.34,0.44,0.27,0.16
10,,4496113877,alaputacalle_,,0.57,0.61,,0.36,0.42,0.4,0.36,0.57,0.66
11,,2251567251,AndyGrobi22,,0.35,0.2,,0.31,0.15,0.07,0.2,0.27,0.32
12,,61175280,Toon_Blue,,0.37,0.31,,0.41,0.25,0.19,0.51,0.28,0.14
13,,,,,,,,,,,,,
14,,115393565,StefSimanowitz,,0.39,0.46,,0.52,0.37,0.52,0.17,0.22,0.45
15,,18719020,Hedgeye,,0.31,0.23,,0.46,0.41,0.22,0.35,0.31,0.32
16,,1374683634,NeenaGmep,,0.4,0.33,,0.53,0.29,0.45,0.2,0.39,0.16
17,,3208482538,PoliticsSense,,0.32,0.3,,0.3,0.15,0.21,0.16,0.18,0.53
18,,20973388,LBC,,0.42,0.36,,0.52,0.45,0.46,0.41,0.11,0.25
19,,382615052,LBLDemocracy,,0.47,0.38,,0.66,0.69,0.55,0.45,0.27,0.23
20,,100561484,dianehain,,0.29,0.28,,0.38,0.24,0.24,0.22,0.05,0.11
21,,2802343608,hivan76,,0.21,0.24,,0.38,0.13,0.06,0.11,0.39,0.29
22,,24935366,BriceMondoloni,,0.22,0.13,,0.41,0.24,0.28,0.16,0.16,0.2
23,,94311721,HandeDemireltv,,0.26,0.31,,0.46,0.13,0.37,0.26,0.41,0.17
24,,4182164968,mirror_jay,,0.35,0.26,,0.57,0.35,0.33,0.34,0.24,0.28
25,,20358210,debbiekaye,,0.48,0.36,,0.42,0.3,0.3,0.51,0.22,0.25
26,,2292713486,Resistance4461,,0.39,0.49,,0.29,0.39,0.22,0.38,0.35,0.33
27,,241211799,jennymaclondon,,0.22,0.09,,0.36,0.11,0.2,0.12,0.19,0.04
28,,21045437,dazburn,,0.29,0.25,,0.32,0.16,0.16,0.28,0.26,0.08
29,,207130434,therobwatson,,0.16,0.11,,0.29,0.17,0.18,0.15,0.17,0.02
30,,3499936877,trewloy,,0.38,0.29,,0.34,0.28,0.22,0.42,0.35,0.37
31,,,,,,,,,,,,,
32,,725914327786479616,MackDog2341,,0.32,0.44,,0.32,0.34,0.3,0.14,0.29,0.31
33,,2182522051,Laura_Freddie,,0.21,0.26,,0.35,0.35,0.14,0.23,0.35,0.12
34,,20932158,emojischwein,,0.3,0.2,,0.34,0.08,0.13,0.18,0.31,0.06
35,,163563071,HarridgePike,,0.29,0.23,,0.42,0.25,0.35,0.29,0.13,0.18
36,,2182921386,irishtimesvideo,,0.47,0.36,,0.61,0.65,0.48,0.65,0.61,0.51
37,,24862758,ResearchDigest,,0.65,0.58,,0.59,0.58,0.39,0.27,0.32,0.36
38,,17076095,AnnoyedGamer,,0.31,0.34,,0.17,0.2,0.42,0.22,0.17,0.13
39,,535286944,GM_Kernspecht,,0.4,0.24,,0.33,0.21,0.27,0.12,0.22,0.36
40,,,,,,,,,,,,,
41,,1919761124,l_ruigrok,,0.29,0.19,,0.476666666667,0.08,0.21,0.16,0.16,0.21
42,,572833124,Ithacanexile,,0.42,0.28,,0.42,0.34,0.46,0.2,0.11,0.15
43,,,,,,,,,,,,,
44,,,,,,,,,,,,,
45,,,,,,,,,,,,,
46,,3400603792,ShefEnvironment,,0.47,0.32,,0.44,0.23,0.28,0.42,0.29,0.34
