,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,4892161932,Pi_R_Renaud,,0.57,0.36,,0.91,0.793147133651,0.816756410256,0.775,0.88,0.278333333333
1,,549182000,SamEliseC,,0.3,0.27,,0.57,0.24,0.34,0.56,0.54,0.23
2,,,,,,,,,,,,,
3,,214609791,GavHugh86,,0.21,0.24,,0.36,0.25,0.36,0.25,0.22,0.07
4,,2825406041,victorsoria,,0.36,0.26,,0.42,0.25,0.24,0.07,0.36,0.01
5,,774689087244660736,arcuk_org,,0.58,0.306945521798,,0.77,0.793147133651,0.803186734523,0.87,0.89,0.35
6,,16052734,ckingsmill,,0.13,0.18,,0.24,0.19,0.28,0.22,0.09,0.09
7,,3919897461,InsideCampaign,,0.56,0.55,,0.55,0.34,0.7,0.59,0.6,0.73
8,,247218913,CoopCrofts,,0.39,0.37,,0.37,0.38,0.32,0.35,0.3,0.3
9,,18727845,JamesyCantona,,0.39,0.31,,0.53,0.17,0.49,0.25,0.15,0.15
10,,419427167,PathfindersRec,,0.42,0.44,,0.64,0.42,0.22,0.57,0.38,0.21
11,,232311683,jcbecks,,0.14,0.11,,0.45,0.19,0.34,0.24,0.26,0.06
12,,2180743207,Buckfastbees,,0.47,0.46,,0.47,0.32,0.21,0.33,0.25,0.67
13,,389975100,Tom_Gardner_,,0.13,0.14,,0.32,0.16,0.17,0.16,0.43,0.08
14,,,,,,,,,,,,,
15,,552882933,AnnaGallowayX,,0.41,0.3,,0.41,0.21,0.47,0.25,0.2,0.06
16,,,,,,,,,,,,,
17,,109636465,Cinderemmax,,0.38,0.34,,0.31,0.19,0.48,0.19,0.48,0.05
18,,225943521,FoxeoGames,,0.39,0.2,,0.54,0.29,0.16,0.41,0.14,0.06
19,,,,,,,,,,,,,
20,,49653884,andreapezzi,,0.38,0.29,,0.41,0.31,0.3,0.3,0.46,0.37
21,,1164200833,TheAwesomeJemm,,0.32,0.2,,0.33,0.1,0.22,0.18,0.07,0.04
22,,3399972791,CSLmar13,,0.28,0.29,,0.44,0.3,0.23,0.17,0.09,0.18
23,,319545557,_bela_lugosi_,,0.21,0.17,,0.37,0.2,0.23,0.29,0.33,0.09
24,,612567570,thecaterix,,0.2,0.15,,0.37,0.09,0.1,0.18,0.05,0.02
25,,283621123,LeloBable,,0.24,0.12,,0.27,0.13,0.24,0.07,0.02,0.05
26,,749848382,SimoDallaporta,,0.12,0.05,,0.26,0.11,0.19,0.09,0.29,0.03
27,,20282689,chris_underwood,,0.26,0.33,,0.34,0.34,0.23,0.23,0.07,0.07
28,,,,,,,,,,,,,
29,,,,,,,,,,,,,
30,,991654616,RebeccaGebauer,,0.47,0.31,,0.45,0.57,0.44,0.42,0.16,0.13
31,,378663109,StefaniePeffer,,0.13,0.07,,0.38,0.3,0.11,0.5,0.29,0.1
32,,994417050,AashnaMaurya,,0.52,0.45,,0.48,0.5,0.46,0.65,0.53,0.29
33,,760654,paulbradshaw,,0.55,0.39,,0.26,0.32,0.33,0.28,0.39,0.43
34,,106724705,Cuoredifango,,0.33,0.18,,0.4,0.28,0.18,0.34,0.23,0.27
35,,33468738,philmel,,0.27,0.27,,0.41,0.33,0.31,0.24,0.16,0.12
36,,181994931,garethrees9,,0.23,0.31,,0.33,0.16,0.21,0.32,0.09,0.3
37,,149421057,drs94,,0.18,0.1,,0.26,0.08,0.08,0.19,0.21,0.03
38,,198222954,mickafox,,0.17,0.13,,0.29,0.25,0.15,0.18,0.14,0.06
39,,498020199,haining84,,0.14,0.11,,0.52,0.09,0.16,0.29,0.06,0.07
40,,2261590801,bekarladka,,0.34,0.25,,0.43,0.15,0.25,0.21,0.18,0.16
41,,182404666,annac42,,0.24,0.13,,0.34,0.19,0.25,0.38,0.12,0.05
42,,28755796,flatustube,,0.25,0.18,,0.37,0.32,0.31,0.24,0.12,0.14
43,,531328950,CeciliaWikstrom,,0.43,0.31,,0.443333333333,0.39,0.27,0.22,0.45,0.16
44,,977846869,Fulviozecchin,,0.14,0.1,,0.51,0.14,0.09,0.17,0.33,0.06
45,,,,,,,,,,,,,
46,,2155717468,abakker28,,0.41,0.54,,0.56,0.11,0.44,0.22,0.34,0.18
47,,630974349,iamninajr,,0.25,0.19,,0.38,0.3,0.15,0.11,0.19,0.08
48,,,,,,,,,,,,,
49,,108402780,harryslack97,,0.17,0.08,,0.19,0.07,0.11,0.34,0.4,0.12
50,,283458425,OpenUpMags,,0.48,0.39,,0.43,0.4,0.22,0.53,0.38,0.3
51,,740666317,MatthewPGormley,,0.13,0.19,,0.23,0.16,0.09,0.23,0.15,0.17
52,,1325345906,padpadpadpaddy,,0.15,0.25,,0.16,0.25,0.21,0.2,0.43,0.07
53,,467261488,ParisCotedAzur,,0.24,0.1,,0.42,0.2,0.36,0.2,0.09,0.12
54,,20508800,jaboodi,,0.28,0.17,,0.37,0.15,0.31,0.14,0.16,0.09
55,,2799569721,vittoriamarti,,0.38,0.34,,0.51,0.08,0.25,0.17,0.46,0.31
56,,23623762,jrendell,,0.16,0.13,,0.34,0.23,0.2,0.17,0.11,0.02
57,,62915426,M_red79,,0.1,0.04,,0.17,0.11,0.24,0.41,0.08,0.18
58,,702069623294926848,VoteLeaveEM,,0.31,0.32,,0.45,0.4,0.36,0.43,0.32,0.45
59,,4918738461,GervisDorset,,0.42,0.38,,0.55,0.26,0.45,0.47,0.16,0.3
60,,17941264,thamuhacha,,0.25,0.13,,0.28,0.09,0.05,0.2,0.16,0.12
61,,,,,,,,,,,,,
62,,270606605,starcat96,,0.21,0.12,,0.27,0.21,0.26,0.44,0.2,0.12
63,,304912385,dubh_in_ainm,,0.28,0.21,,0.47,0.35,0.19,0.34,0.3,0.09
64,,,,,,,,,,,,,
65,,,,,,,,,,,,,
66,,,,,,,,,,,,,
67,,,,,,,,,,,,,
68,,,,,,,,,,,,,
69,,,,,,,,,,,,,
70,,,,,,,,,,,,,
71,,,,,,,,,,,,,
72,,,,,,,,,,,,,
73,,,,,,,,,,,,,
74,,,,,,,,,,,,,
75,,,,,,,,,,,,,
76,,,,,,,,,,,,,
77,,,,,,,,,,,,,
78,,,,,,,,,,,,,
79,,,,,,,,,,,,,
80,,,,,,,,,,,,,
81,,,,,,,,,,,,,
82,,,,,,,,,,,,,
83,,,,,,,,,,,,,
84,,,,,,,,,,,,,
85,,,,,,,,,,,,,
86,,,,,,,,,,,,,
87,,,,,,,,,,,,,
88,,,,,,,,,,,,,
89,,,,,,,,,,,,,
90,,,,,,,,,,,,,
91,,,,,,,,,,,,,
92,,,,,,,,,,,,,
93,,,,,,,,,,,,,
94,,,,,,,,,,,,,
95,,,,,,,,,,,,,
96,,,,,,,,,,,,,
97,,,,,,,,,,,,,
98,,,,,,,,,,,,,
99,,,,,,,,,,,,,
100,,,,,,,,,,,,,
101,,,,,,,,,,,,,
102,,,,,,,,,,,,,
103,,,,,,,,,,,,,
