,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,,,,,,,,,,,,
1,,,,,,,,,,,,,
2,,,,,,,,,,,,,
3,,724323620571500545,HerrMeierFurzt,,0.46,0.55,,0.53,0.793147133651,0.802706715068,0.58,0.94,0.49
4,,700846995594940417,AshRahman17,,0.11,0.07,,0.27,0.05,0.11,0.07,0.15,0.04
5,,198431548,hannagw,,0.42,0.41,,0.46,0.25,0.44,0.34,0.15,0.4
6,,247719137,LilaEilis,,0.36,0.21,,0.4,0.3,0.14,0.29,0.24,0.08
7,,19702342,Jarg,,0.22,0.18,,0.41,0.33,0.1,0.14,0.1,0.11
8,,2721481990,Pendlerei,,0.42,0.23,,0.58,0.17,0.4,0.26,0.3,0.14
9,,284044012,nat_401,,0.15,0.12,,0.28,0.13,0.17,0.16,0.11,0.14
10,,43313992,KateNicholl,,0.19,0.14,,0.3,0.14,0.21,0.11,0.23,0.06
11,,1150142156,EuropaCiudadana,,0.45,0.5,,0.4,0.2,0.29,0.2,0.13,0.65
12,,243333419,MISSVITTAYA,,0.38,0.32,,0.49,0.2,0.5,0.26,0.7,0.33
13,,3156653580,rwainwright67,,0.41,0.39,,0.54,0.31,0.29,0.13,0.23,0.48
14,,90893539,eviie_baby,,0.53,0.49,,0.18,0.11,0.25,0.2,0.09,0.52
15,,584826171,ChrisDarroch2,,0.24,0.2,,0.44,0.13,0.3,0.09,0.23,0.28
16,,1678665150,lucywells93,,0.34,0.28,,0.3,0.29,0.14,0.25,0.62,0.07
17,,919526072,LucioMalan,,0.32,0.16,,0.33,0.18,0.32,0.07,0.25,0.2
18,,20103721,bakers39,,0.23,0.16,,0.22,0.23,0.29,0.11,0.29,0.17
19,,,,,,,,,,,,,
20,,35766159,HECParis,,0.44,0.53,,0.54,0.46,0.7,0.42,0.21,0.49
21,,3351803225,jessica_blagden,,0.17,0.11,,0.22,0.11,0.17,0.47,0.26,0.07
22,,71020272,ManuGarciaOrteg,,0.34,0.38,,0.29,0.3,0.11,0.25,0.11,0.42
23,,,,,,,,,,,,,
24,,3362443139,jaycarvz,,0.19,0.09,,0.19,0.18,0.04,0.09,0.4,0.03
25,,94562633,riccardomc,,0.26,0.21,,0.34,0.18,0.25,0.3,0.3,0.19
26,,453939114,Field_And_Game,,0.24,0.11,,0.29,0.16,0.28,0.04,0.1,0.08
27,,14350719,peterboroughtel,,0.58,0.44,,0.42,0.49,0.6,0.41,0.31,0.36
28,,227074078,mqhlay,,0.39,0.35,,0.34,0.28,0.33,0.42,0.18,0.34
29,,631854316,SCFGallagher,,0.22,0.13,,0.26,0.2,0.13,0.2,0.18,0.07
30,,3725011,steve228uk,,0.26,0.14,,0.3,0.23,0.05,0.23,0.11,0.05
31,,1551631640,KasperErnest,,0.39,0.25,,0.52,0.44,0.38,0.24,0.37,0.07
32,,1316101374,erewashlibdems,,0.16,0.13,,0.37,0.1,0.28,0.27,0.47,0.16
33,,2792557159,roastcoffeeshop,,0.55,0.51,,0.47,0.34,0.64,0.31,0.57,0.51
34,,,,,,,,,,,,,
35,,2271596911,ZosteraR,,0.56,0.64,,0.37,0.45,0.39,0.38,0.16,0.62
36,,71305898,janpogocki,,0.24,0.07,,0.403333333333,0.16,0.2,0.16,0.38,0.09
37,,12872432,pradip,,0.48,0.43,,0.31,0.27,0.01,0.17,0.29,0.34
38,,348130743,SarahAFC69,,0.55,0.55,,0.47,0.37,0.37,0.32,0.22,0.53
39,,355076358,ArwynDu,,0.19,0.07,,0.33,0.11,0.11,0.33,0.25,0.02
40,,1257963278,gooner80d2nd,,0.15,0.1,,0.23,0.1,0.15,0.09,0.06,0.15
41,,40283899,noehdezmd,,0.19,0.11,,0.49,0.19,0.05,0.26,0.15,0.12
42,,495124851,SnozzleBanger,,0.24,0.14,,0.4,0.15,0.11,0.16,0.07,0.06
43,,3109632213,GreenGlamVale,,0.41,0.45,,0.46,0.45,0.39,0.45,0.49,0.42
44,,190688134,ChloeFlatt,,0.21,0.08,,0.31,0.21,0.1,0.33,0.32,0.07
45,,,,,,,,,,,,,
46,,544309362,isabel_ay,,0.28,0.28,,0.37,0.32,0.31,0.42,0.37,0.15
47,,701038208,OnArthur,,0.11,0.13,,0.29,0.1,0.16,0.22,0.21,0.0
48,,292409439,Brittnix,,0.29,0.2,,0.27,0.44,0.24,0.22,0.2,0.1
49,,733319335951884289,RotherhamWest,,0.38,0.28,,0.56,0.2,0.39,0.37,0.46,0.21
50,,2234863572,sysschwein,,0.45,0.26,,0.71,0.3,0.44,0.34,0.26,0.07
51,,3223966961,magnet_es,,0.47,0.48,,0.63,0.49,0.36,0.16,0.19,0.58
52,,,,,,,,,,,,,
53,,776966190,DanJukes17,,0.2,0.16,,0.25,0.16,0.15,0.24,0.21,0.2
54,,48308532,gatmanuk1,,0.45,0.33,,0.37,0.2,0.19,0.23,0.21,0.11
55,,112832237,RichardJLloyd,,0.41,0.2,,0.51,0.33,0.22,0.44,0.26,0.25
56,,,,,,,,,,,,,
57,,3230165388,GandhiJump,,0.25,0.4,,0.36,0.39,0.21,0.18,0.44,0.37
58,,,,,,,,,,,,,
