,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,182528688,karinterio,,0.4,0.2,,0.4,0.27,0.2,0.22,0.19,0.22
1,,339576418,Sukyspook,,0.25,0.17,,0.29,0.22,0.28,0.23,0.09,0.0
2,,1488305053,archfarchnad,,0.23,0.16,,0.31,0.09,0.15,0.21,0.37,0.04
3,,34294667,RTLFrance,,0.39,0.33,,0.53,0.49,0.44,0.18,0.23,0.26
4,,263924559,SteveLTurner,,0.22,0.15,,0.17,0.18,0.08,0.09,0.09,0.09
5,,18165698,thinkb4coding,,0.29,0.15,,0.44,0.17,0.18,0.43,0.13,0.09
6,,724283506197692416,gracefituk,,0.33,0.19,,0.38,0.21,0.31,0.17,0.11,0.41
7,,875215075,ben_derbyshire,,0.25,0.24,,0.51,0.45,0.34,0.41,0.17,0.08
8,,19364873,jonoread,,0.51,0.34,,0.26,0.21,0.35,0.29,0.11,0.48
9,,235526209,AJMallen93,,0.18,0.13,,0.32,0.13,0.27,0.23,0.3,0.09
10,,262281792,ruthmestel_,,0.29,0.21,,0.4,0.34,0.22,0.34,0.52,0.0
11,,2854494629,HassanIstiila,,0.68,0.59,,0.42,0.44,0.54,0.28,0.17,0.78
12,,1320030336,BoeckingD,,0.19,0.15,,0.47,0.28,0.15,0.22,0.13,0.1
13,,,,,,,,,,,,,
14,,82137745,laurenbravo,,0.27,0.1,,0.23,0.21,0.06,0.19,0.25,0.06
15,,2158440350,westerndefence,,0.48,0.37,,0.47,0.24,0.37,0.28,0.21,0.34
16,,,,,,,,,,,,,
17,,20687139,DeloitteUK,,0.46,0.48,,0.54,0.55,0.54,0.38,0.39,0.4
18,,174634607,absolvitor,,0.27,0.33,,0.37,0.34,0.12,0.31,0.21,0.09
19,,408127858,DavidSeadon,,0.16,0.16,,0.19,0.24,0.22,0.16,0.36,0.06
20,,2304001981,DMCtales,,0.29,0.22,,0.26,0.29,0.05,0.42,0.5,0.28
21,,556954777,ThirdForceNews,,0.52,0.57,,0.64,0.5,0.37,0.63,0.28,0.46
22,,2373813025,BUZZ_Just_In,,0.6,0.45,,0.92,0.793147133651,0.79,0.74,0.52,0.23
23,,,,,,,,,,,,,
24,,,,,,,,,,,,,
25,,142433019,XantheSimmans,,0.18,0.05,,0.38,0.02,0.18,0.18,0.26,0.02
26,,1115848226,pallaviprsd,,0.28,0.15,,0.25,0.19,0.24,0.2,0.17,0.04
27,,20320318,FreshlyStarched,,0.07,0.06,,0.17,0.06,0.14,0.18,0.09,0.16
28,,101200730,luca_collodi,,0.34,0.27,,0.42,0.18,0.39,0.04,0.39,0.18
29,,3340908196,Mae_Carson2,,0.35,0.35,,0.4,0.21,0.37,0.34,0.18,0.26
30,,585578791,CaramelSquared,,0.16,0.16,,0.25,0.28,0.18,0.28,0.32,0.08
31,,16463734,sebtweet,,0.26,0.13,,0.4,0.16,0.21,0.25,0.09,0.1
32,,732644894,lyha_LisaP,,0.31,0.35,,0.4,0.21,0.42,0.35,0.09,0.1
33,,4883332786,jazziecoups,,0.22,0.26,,0.24,0.14,0.24,0.27,0.17,0.06
34,,1438007443,WorthingUKIP,,0.28,0.2,,0.41,0.17,0.45,0.25,0.17,0.12
35,,4887945105,EsRespeto,,0.46,0.45,,0.483333333333,0.29,0.52,0.19,0.4,0.56
36,,3012247457,TheDeepLyingPod,,0.3,0.28,,0.29,0.22,0.1,0.27,0.21,0.21
37,,132888696,mynameiscait,,0.3,0.1,,0.3,0.12,0.15,0.32,0.17,0.19
38,,93944893,Paul_Crowther,,0.4,0.16,,0.4,0.31,0.19,0.31,0.43,0.1
39,,812671364,raffertyhr,,0.25,0.15,,0.31,0.27,0.12,0.28,0.13,0.01
40,,24506246,haaretzcom,,0.56,0.49,,0.71,0.43,0.52,0.38,0.42,0.23
41,,69733004,davidebaines,,0.26,0.27,,0.37,0.22,0.13,0.21,0.18,0.12
42,,3457852516,CEEMET,,0.39,0.39,,0.33,0.35,0.35,0.43,0.24,0.16
43,,2711720252,vacancysoft,,0.54,0.56,,0.54,0.57,0.51,0.41,0.36,0.54
44,,323770918,AndrewpRiley,,0.37,0.4,,0.37,0.45,0.54,0.33,0.42,0.3
45,,100285426,se_pl,,0.36,0.31,,0.45,0.29,0.4,0.25,0.21,0.22
46,,131629607,jfarchy,,0.33,0.19,,0.39,0.31,0.29,0.17,0.24,0.22
47,,82588920,carlfogarty,,0.43,0.41,,0.37,0.38,0.57,0.33,0.55,0.42
48,,1129139737,lydiaagraace,,0.39,0.24,,0.38,0.5,0.24,0.23,0.2,0.0
49,,24590816,Lisa_Tompsett,,0.15,0.08,,0.32,0.23,0.18,0.12,0.09,0.1
50,,146787500,RadlettWire,,0.61,0.48,,0.72,0.51,0.33,0.5,0.31,0.21
51,,195365458,norfolkangood,,0.33,0.37,,0.26,0.55,0.16,0.3,0.16,0.09
52,,6027992,dw_deutsch,,0.42,0.51,,0.44,0.51,0.56,0.2,0.25,0.28
53,,337275737,CharnwoodBC,,0.33,0.38,,0.44,0.52,0.44,0.39,0.17,0.15
54,,3018791432,shlomikliab,,0.5,0.39,,0.24,0.34,0.37,0.26,0.22,0.59
55,,276155685,breezeeboy,,0.14,0.06,,0.38,0.08,0.09,0.19,0.22,0.01
56,,21472751,RobertKnijff,,0.43,0.38,,0.59,0.23,0.39,0.24,0.32,0.39
57,,252720462,BethanLinscott,,0.26,0.19,,0.34,0.2,0.11,0.29,0.22,0.08
58,,405890567,Amar_Dhesi_,,0.09,0.07,,0.13,0.04,0.09,0.32,0.12,0.03
