,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,242249734,Gruene_Europa,,0.53,0.39,,0.54,0.43,0.45,0.43,0.36,0.07
1,,15636186,sergey_cane,,0.16,0.25,,0.33,0.09,0.32,0.06,0.34,0.21
2,,61182245,nico2312,,0.32,0.28,,0.44,0.25,0.53,0.09,0.17,0.22
3,,1461829844,TheBridgeLlan,,0.28,0.24,,0.22,0.31,0.31,0.42,0.56,0.2
4,,20431227,esarty,,0.29,0.13,,0.26,0.18,0.14,0.13,0.39,0.11
5,,,,,,,,,,,,,
6,,,,,,,,,,,,,
7,,501073634,PalaceSmurf,,0.15,0.1,,0.33,0.15,0.16,0.14,0.1,0.01
8,,339860605,fieldmusicmusic,,0.38,0.4,,0.33,0.32,0.3,0.34,0.49,0.33
9,,2854928463,SelonMyself,,0.4,0.39,,0.45,0.26,0.53,0.1,0.03,0.38
10,,935620549,aneeta_97,,0.38,0.39,,0.21,0.19,0.14,0.08,0.13,0.18
11,,990134929,WOWpetition,,0.37,0.35,,0.44,0.32,0.49,0.31,0.29,0.53
12,,579091759,Rev_de_Presse,,0.28,0.24,,0.44,0.24,0.2,0.08,0.21,0.22
13,,141314256,MattSatOnTheCat,,0.24,0.24,,0.37,0.14,0.51,0.35,0.07,0.08
14,,20762115,lindascannell,,0.37,0.32,,0.27,0.41,0.17,0.36,0.19,0.18
15,,25344376,JoeMerrick,,0.4,0.22,,0.33,0.23,0.42,0.22,0.23,0.23
16,,59531743,0__1,,0.29,0.23,,0.3,0.13,0.14,0.34,0.07,0.29
17,,2221382303,aumit_bagchi,,0.28,0.18,,0.31,0.27,0.22,0.45,0.12,0.06
18,,333416886,StefandeKoning1,,0.29,0.16,,0.43,0.18,0.12,0.11,0.04,0.03
19,,80245884,chrisenorth,,0.25,0.15,,0.31,0.08,0.23,0.22,0.38,0.05
20,,309287145,aida2santos,,0.54,0.54,,0.48,0.29,0.25,0.08,0.25,0.7
21,,231431466,evertonfc2,,0.37,0.32,,0.29,0.16,0.36,0.24,0.38,0.57
22,,413846179,preparedtobe,,0.25,0.26,,0.44,0.5,0.37,0.5,0.49,0.16
23,,75384189,alan_macleod,,0.19,0.18,,0.18,0.22,0.39,0.18,0.26,0.09
24,,2508418222,DrGertJanMulder,,0.37,0.27,,0.42,0.12,0.35,0.05,0.14,0.26
25,,7363572,ian262,,0.2,0.11,,0.26,0.13,0.23,0.31,0.12,0.07
26,,52437155,RajeevSrinivasa,,0.39,0.25,,0.28,0.17,0.34,0.4,0.36,0.51
27,,33969506,moseeds,,0.16,0.2,,0.32,0.3,0.37,0.31,0.29,0.05
28,,,,,,,,,,,,,
29,,623933958,KatRobbings,,0.18,0.12,,0.21,0.13,0.23,0.13,0.15,0.05
30,,14830912,acacetus_uk,,0.06,0.2,,0.11,0.23,0.05,0.12,0.13,0.09
31,,3985889481,NSSN_NE,,0.4,0.29,,0.44,0.45,0.5,0.46,0.35,0.22
32,,,,,,,,,,,,,
33,,2529471482,L_Clenshaw,,0.23,0.22,,0.25,0.32,0.12,0.14,0.08,0.06
34,,68167797,nemoloris,,0.44,0.31,,0.46,0.23,0.27,0.32,0.29,0.09
35,,136545620,1970RobD,,0.25,0.17,,0.28,0.13,0.11,0.12,0.45,0.08
36,,2320344659,PJ_SC,,0.21,0.19,,0.2,0.19,0.08,0.39,0.1,0.1
37,,1904242795,EddeRoger,,0.51,0.5,,0.39,0.4,0.48,0.37,0.19,0.68
38,,17680372,Prospects,,0.59,0.42,,0.53,0.39,0.41,0.64,0.38,0.43
39,,151991729,tsopanos59,,0.41,0.39,,0.44,0.51,0.4,0.31,0.1,0.19
40,,219671831,ThanetLab,,0.44,0.45,,0.48,0.38,0.38,0.32,0.34,0.26
41,,,,,,,,,,,,,
42,,47323469,inkygoodness,,0.49,0.5,,0.47,0.32,0.22,0.46,0.29,0.4
43,,37539101,Wayneadderley,,0.32,0.21,,0.46,0.13,0.22,0.32,0.31,0.2
44,,124230401,bridge_53,,0.32,0.2,,0.52,0.17,0.48,0.29,0.12,0.07
45,,19935824,blairsupporter,,0.27,0.24,,0.4,0.23,0.14,0.22,0.26,0.25
46,,314542038,_PhilipM,,0.45,0.54,,0.35,0.21,0.41,0.49,0.48,0.53
47,,280159870,AdamRoxby,,0.14,0.12,,0.38,0.11,0.07,0.37,0.42,0.07
48,,83893523,HarrisonAxo,,0.2,0.08,,0.32,0.08,0.05,0.08,0.27,0.15
49,,2330661187,Tim_Snelson,,0.5,0.3,,0.56,0.49,0.26,0.49,0.52,0.07
50,,190779023,piearce9,,0.15,0.21,,0.31,0.17,0.38,0.17,0.22,0.01
51,,228197973,mrsahuquillo,,0.29,0.24,,0.42,0.31,0.24,0.08,0.13,0.16
52,,,,,,,,,,,,,
53,,99573111,N0nServ1am,,0.3,0.29,,0.39,0.25,0.13,0.1,0.14,0.3
54,,326643439,SunCafaro,,0.42,0.48,,0.51,0.53,0.31,0.32,0.32,0.19
55,,345442962,MAV_Preston,,0.39,0.35,,0.35,0.35,0.55,0.3,0.17,0.33
56,,168162721,designByMully,,0.15,0.12,,0.38,0.14,0.19,0.24,0.06,0.14
57,,131517399,Andrew4Pendle,,0.39,0.37,,0.47,0.15,0.53,0.39,0.47,0.35
58,,420351046,sole24ore,,0.29,0.21,,0.37,0.27,0.57,0.12,0.14,0.22
