,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,,,,,,,,,,,,
1,,,,,,,,,,,,,
2,,,,,,,,,,,,,
3,,,,,,,,,,,,,
4,,20006178,hrhhootiewho,,0.2,0.08,,0.34,0.15,0.2,0.11,0.24,0.0
5,,135863001,Ramchaas,,0.2,0.2,,0.4,0.24,0.18,0.16,0.12,0.04
6,,369730824,Antropologaluna,,0.31,0.18,,0.42,0.22,0.16,0.21,0.33,0.15
7,,722348785,ButtRobin,,0.13,0.09,,0.31,0.09,0.05,0.25,0.37,0.02
8,,24763053,Tracy_Chevalier,,0.31,0.29,,0.24,0.24,0.23,0.2,0.21,0.12
9,,14613514,derfreitag,,0.37,0.45,,0.54,0.46,0.55,0.2,0.12,0.67
10,,20439417,Almora77,,0.19,0.13,,0.37,0.16,0.15,0.16,0.25,0.22
11,,20068633,w8middleton,,0.23,0.25,,0.39,0.3,0.22,0.34,0.22,0.22
12,,254186143,moeshirwa,,0.17,0.14,,0.21,0.13,0.24,0.24,0.36,0.06
13,,187673183,polittiscribe,,0.49,0.47,,0.48,0.59,0.48,0.38,0.18,0.21
14,,358230979,BobDuffield,,0.18,0.12,,0.27,0.14,0.12,0.12,0.11,0.0
15,,433664531,phillbjones,,0.35,0.26,,0.3,0.52,0.33,0.3,0.48,0.1
16,,1075324656,Voftheppl,,0.61,0.61,,0.25,0.51,0.27,0.18,0.46,0.62
17,,33884545,CNNEE,,0.3,0.28,,0.48,0.42,0.61,0.15,0.27,0.29
18,,,,,,,,,,,,,
19,,20356965,edwardlord,,0.44,0.19,,0.54,0.34,0.18,0.33,0.33,0.13
20,,89202487,speedupdating,,0.33,0.24,,0.39,0.37,0.24,0.43,0.17,0.08
21,,732796657,garyjkemp,,0.39,0.43,,0.41,0.2,0.37,0.24,0.39,0.45
22,,349816997,maxseddon,,0.38,0.34,,0.31,0.48,0.2,0.12,0.3,0.34
23,,170099885,paulmeyrick,,0.25,0.37,,0.15,0.47,0.15,0.24,0.55,0.12
24,,313527978,nestisTomas,,0.33,0.2,,0.42,0.41,0.44,0.28,0.29,0.05
25,,18691636,PlatoSays,,0.4,0.24,,0.46,0.31,0.44,0.38,0.23,0.33
26,,410114833,mickkent2,,0.35,0.25,,0.37,0.36,0.32,0.42,0.38,0.04
27,,429276163,claudiomerola,,0.35,0.22,,0.44,0.29,0.11,0.21,0.4,0.08
28,,1400804851,theEUpost,,0.46,0.41,,0.55,0.47,0.29,0.22,0.14,0.43
29,,630739147,StephenLees4,,0.26,0.1,,0.36,0.15,0.02,0.19,0.05,0.06
30,,302196956,KiwiandYam,,0.2,0.14,,0.4,0.22,0.18,0.23,0.11,0.11
31,,226531860,pratikmukane,,0.26,0.22,,0.37,0.32,0.21,0.36,0.15,0.24
32,,472966889,ilmanifesto,,0.39,0.39,,0.473333333333,0.3,0.55,0.27,0.29,0.45
33,,34919979,bendy0123,,0.45,0.31,,0.33,0.18,0.16,0.3,0.14,0.38
34,,230532697,TA_LDN,,0.19,0.21,,0.27,0.1,0.15,0.09,0.47,0.12
35,,1407484736,CrownCourtChrch,,0.54,0.39,,0.53,0.5,0.28,0.3,0.22,0.2
36,,3407925491,DB20Something,,0.2,0.26,,0.26,0.17,0.19,0.14,0.02,0.07
37,,104234447,BombayDelhiGirl,,0.26,0.18,,0.38,0.19,0.17,0.28,0.14,0.16
38,,778220724,No1LilyAllenFan,,0.33,0.32,,0.35,0.24,0.26,0.3,0.24,0.23
39,,,,,,,,,,,,,
40,,231457138,NeilofWatford,,0.29,0.14,,0.32,0.3,0.11,0.24,0.12,0.06
41,,152003760,TP_Pillay,,0.27,0.22,,0.35,0.2,0.2,0.22,0.19,0.17
42,,96125923,WilliamAdoasi,,0.29,0.09,,0.37,0.19,0.23,0.2,0.15,0.09
43,,374694643,MartinChant1,,0.1,0.18,,0.39,0.15,0.16,0.3,0.34,0.09
44,,83092230,transitionlouth,,0.21,0.2,,0.45,0.18,0.31,0.15,0.12,0.12
45,,264192395,LizzyVaid,,0.19,0.22,,0.15,0.14,0.16,0.19,0.2,0.18
46,,533022693,pallaske,,0.27,0.21,,0.38,0.29,0.32,0.22,0.23,0.01
47,,63259823,Krisayy,,0.3,0.41,,0.36,0.22,0.37,0.3,0.22,0.11
48,,514948537,OlaRollen,,0.5,0.53,,0.32,0.5,0.18,0.32,0.51,0.4
49,,19038934,CBCAlerts,,0.58,0.43,,0.62,0.62,0.24,0.46,0.32,0.2
50,,314457557,DC4DD,,0.18,0.12,,0.4,0.13,0.17,0.25,0.0,0.04
51,,12548732,pzantingh,,0.37,0.2,,0.47,0.25,0.23,0.06,0.35,0.12
52,,2967541768,ChiLabour_15,,0.34,0.43,,0.47,0.36,0.33,0.3,0.17,0.7
53,,68982996,Nanneman,,0.2,0.2,,0.24,0.3,0.11,0.21,0.11,0.09
54,,,,,,,,,,,,,
55,,,,,,,,,,,,,
56,,74410808,leomeaney,,0.12,0.11,,0.29,0.32,0.25,0.23,0.1,0.14
57,,307976343,partypadawan,,0.15,0.06,,0.36,0.12,0.08,0.19,0.12,0.06
58,,460239013,Reale_Scenari,,0.31,0.28,,0.39,0.26,0.26,0.21,0.28,0.24
