,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,,,,,,,,,,,,
1,,1926723626,SpotonJonty,,0.3,0.27,,0.39,0.21,0.13,0.28,0.24,0.07
2,,462108885,AllThingsScene,,0.67,0.51,,0.69,0.68,0.9,0.69,0.39,0.18
3,,171556098,chris_percy,,0.37,0.21,,0.36,0.21,0.2,0.18,0.37,0.14
4,,70919184,zevion,,0.4,0.46,,0.41,0.18,0.22,0.21,0.44,0.37
5,,466415246,ForestSchoolE17,,0.36,0.3,,0.46,0.37,0.42,0.53,0.48,0.05
6,,18300364,whenyouawake,,0.25,0.26,,0.29,0.35,0.33,0.42,0.39,0.24
7,,,,,,,,,,,,,
8,,2846493313,maxbingmax,,0.39,0.18,,0.443333333333,0.26,0.27,0.14,0.42,0.27
9,,9707572,DAILYSQUIB,,0.62,0.45,,0.58,0.55,0.66,0.49,0.41,0.42
10,,1018157454,Oppa_mit_Hut,,0.24,0.12,,0.475,0.1,0.05,0.19,0.13,0.05
11,,326316781,hilbert1979,,0.17,0.11,,0.413333333333,0.17,0.21,0.11,0.1,0.03
12,,213012385,TOTTY2694,,0.09,0.03,,0.39,0.04,0.32,0.1,0.3,0.0
13,,,,,,,,,,,,,
14,,554475315,ToyinReports,,0.21,0.2,,0.27,0.21,0.22,0.14,0.06,0.06
15,,76320859,megapad,,0.3,0.24,,0.32,0.23,0.23,0.08,0.48,0.12
16,,38427411,dannyjpalmer,,0.34,0.3,,0.21,0.38,0.21,0.17,0.27,0.1
17,,1362539930,VforVangelis,,0.14,0.08,,0.4,0.22,0.03,0.28,0.06,0.04
18,,1487224332,MikScarlet,,0.36,0.23,,0.48,0.23,0.15,0.26,0.17,0.15
19,,351959386,WomaninHavana,,0.39,0.3,,0.41,0.3,0.46,0.22,0.22,0.23
20,,20148724,LloydsList,,0.62,0.45,,0.62,0.55,0.36,0.33,0.19,0.45
21,,20593971,sheffhallamuni,,0.38,0.36,,0.43,0.55,0.34,0.47,0.35,0.38
22,,378095737,MrJW18,,0.37,0.32,,0.55,0.39,0.34,0.36,0.2,0.13
23,,2466081849,Ukropo4kA,,0.3,0.3,,0.46,0.26,0.41,0.3,0.22,0.24
24,,3374462962,mike76139,,0.54,0.53,,0.28,0.69,0.19,0.33,0.42,0.22
25,,2645602164,AcademiaObscura,,0.54,0.45,,0.51,0.56,0.44,0.78,0.51,0.47
26,,825046111,LaleGeorgia,,0.46,0.46,,0.63,0.54,0.6,0.4,0.34,0.14
27,,14866789,PoppyD,,0.42,0.34,,0.38,0.28,0.2,0.21,0.12,0.21
28,,2960441091,AlastairBruce_,,0.28,0.37,,0.39,0.23,0.49,0.18,0.06,0.34
29,,47598058,FrancisL1,,0.26,0.25,,0.38,0.24,0.17,0.25,0.33,0.09
30,,,,,,,,,,,,,
31,,121405474,lawriemacmillan,,0.25,0.29,,0.38,0.37,0.25,0.46,0.24,0.25
32,,,,,,,,,,,,,
33,,429154978,lilymaijade,,0.18,0.27,,0.31,0.25,0.34,0.16,0.19,0.07
34,,120857850,MissBelleKnight,,0.44,0.33,,0.23,0.29,0.31,0.29,0.5,0.15
35,,21413415,HennyWalsh,,0.26,0.19,,0.56,0.28,0.37,0.26,0.28,0.1
36,,,,,,,,,,,,,
37,,340518039,iressUK,,0.59,0.64,,0.72,0.57,0.2,0.57,0.4,0.32
38,,23610028,timdewit,,0.27,0.16,,0.42,0.18,0.16,0.2,0.08,0.16
39,,2914448881,AgentEveXOXO,,0.61,0.58,,0.42,0.56,0.48,0.36,0.44,0.41
40,,1230108222,therealjonnyh71,,0.24,0.15,,0.43,0.08,0.08,0.25,0.05,0.03
41,,19343211,Mudjokivis,,0.27,0.12,,0.22,0.18,0.21,0.21,0.15,0.11
42,,1104969835,JasFazolka,,0.3,0.14,,0.46,0.16,0.28,0.27,0.04,0.04
43,,2834853201,wgsgpolitics,,0.53,0.37,,0.92,0.793147133651,0.743333333333,0.831666666667,0.76,0.69
44,,314548237,CllrBSilvester,,0.44,0.46,,0.39,0.3,0.45,0.32,0.18,0.48
45,,329588192,Dawn_Marsden,,0.17,0.12,,0.32,0.12,0.14,0.25,0.13,0.05
46,,196167865,Adam_Creme,,0.24,0.07,,0.34,0.12,0.14,0.28,0.17,0.14
47,,20627333,andylockwood,,0.23,0.14,,0.28,0.23,0.24,0.35,0.29,0.16
48,,34118871,go_markets,,0.64,0.67,,0.46,0.54,0.535,0.53,0.58,0.48
49,,264944313,LicenzaPoetica,,0.21,0.24,,0.463333333333,0.22,0.28,0.09,0.34,0.12
50,,19644837,sqldbawithbeard,,0.26,0.27,,0.35,0.29,0.17,0.39,0.08,0.17
51,,3240321962,richardjarogers,,0.31,0.32,,0.5,0.41,0.47,0.54,0.19,0.16
52,,,,,,,,,,,,,
