,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,,,,,,,,,,,,
1,,,,,,,,,,,,,
2,,,,,,,,,,,,,
3,,,,,,,,,,,,,
4,,391692889,DarrenMole,,0.52,0.46,,0.41,0.17,0.18,0.19,0.35,0.46
5,,4192681,CharlotteV,,0.39,0.23,,0.22,0.16,0.19,0.28,0.45,0.12
6,,3362688082,Teenie6619Tina,,0.4,0.27,,0.39,0.34,0.32,0.31,0.06,0.38
7,,186062746,SundeepBhatia2,,0.41,0.31,,0.4,0.3,0.35,0.19,0.34,0.34
8,,104849271,ramontremosa,,0.4,0.34,,0.46,0.36,0.46,0.25,0.31,0.56
9,,71030500,elmonarac1,,0.32,0.3,,0.44,0.21,0.46,0.41,0.5,0.36
10,,135857034,D_Raval,,0.42,0.32,,0.51,0.32,0.43,0.22,0.37,0.31
11,,834201445599580160,Darren32895836,,0.8,0.77,,0.605,0.82,0.5,0.78,0.73,0.83
12,,97913631,ShuklaRajiv,,0.46,0.32,,0.545,0.28,0.27,0.54,0.29,0.35
13,,734672306,ThPositiveTroll,,0.49,0.57,,0.44,0.7,0.78,0.65,0.62,0.52
14,,19335378,johnprescott,,0.33,0.44,,0.32,0.35,0.42,0.25,0.26,0.24
15,,,,,,,,,,,,,
16,,1881508556,mrjoemcfadden,,0.4,0.37,,0.39,0.24,0.5,0.56,0.21,0.45
17,,,,,,,,,,,,,
18,,115941509,alexvtunzelmann,,0.4,0.25,,0.3,0.35,0.28,0.15,0.28,0.39
19,,3571068855,kindnesscourage,,0.4,0.29,,0.32,0.25,0.01,0.18,0.1,0.29
20,,3606164057,QUT_IP,,0.47,0.4,,0.46,0.38,0.43,0.4,0.12,0.58
21,,449849732,AlisonMoyet,,0.44,0.43,,0.31,0.38,0.53,0.47,0.29,0.43
22,,708151122498695168,TheStockKid,,0.55,0.58,,0.29,0.4,0.18,0.41,0.17,0.58
23,,824805000085852160,bbcnewsus,,0.7,0.672494949495,,0.53,0.73,0.632625,0.75,0.649173740175,0.783886357497
24,,62540002,paulajradcliffe,,0.44,0.32,,0.51,0.31,0.43,0.44,0.34,0.29
25,,365687890,OliverBullough,,0.23,0.22,,0.29,0.25,0.1,0.25,0.2,0.18
26,,446997291,amwbooks,,0.2,0.15,,0.37,0.21,0.2,0.37,0.13,0.1
27,,,,,,,,,,,,,
28,,,,,,,,,,,,,
29,,119309207,agerpres,,0.38,0.29,,0.45,0.34,0.67,0.37,0.72,0.32
30,,21393581,salvationarmyuk,,0.55,0.44,,0.54,0.47,0.5,0.39,0.29,0.28
31,,187537296,DemocracyFail,,0.18,0.14,,0.25,0.17,0.37,0.32,0.31,0.08
32,,,,,,,,,,,,,
33,,20586703,AKAHNDESIGN,,0.45,0.37,,0.57,0.25,0.3,0.52,0.44,0.51
34,,1491160081,nikinsammy,,0.36,0.21,,0.31,0.23,0.21,0.3,0.12,0.35
35,,2847072782,GulfNewsBiz,,0.51,0.5,,0.75,0.5,0.54,0.46,0.24,0.53
36,,708773624,GFabrygherardi,,0.41,0.38,,0.36,0.09,0.27,0.13,0.3,0.57
37,,221699666,smaglens,,0.24,0.18,,0.41,0.26,0.38,0.34,0.24,0.14
38,,2673995912,DianeJamesMEP,,0.39,0.44,,0.32,0.21,0.41,0.09,0.15,0.52
39,,129594404,kostasrossoglou,,0.33,0.32,,0.41,0.3,0.23,0.41,0.15,0.19
40,,21184887,ylenews,,0.56,0.52,,0.59,0.63,0.57,0.41,0.37,0.44
41,,550076077,DavidTCDavies,,0.35,0.28,,0.47,0.24,0.37,0.2,0.5,0.22
42,,,,,,,,,,,,,
43,,2429092036,angeloSica1965,,0.3,0.28,,0.41,0.16,0.27,0.26,0.18,0.21
44,,577469834,TheHazelHayes,,0.35,0.2,,0.39,0.35,0.25,0.06,0.31,0.43
45,,2792589217,cllrjoeporter,,0.33,0.27,,0.4,0.26,0.34,0.19,0.08,0.22
46,,222571484,BobandRoberta,,0.36,0.32,,0.42,0.36,0.26,0.35,0.45,0.34
47,,257860373,stocknotifier,,0.67,0.46,,0.62,0.3,0.75,0.37,0.68,0.486666666667
48,,2863545976,violahelen_,,0.29,0.23,,0.23,0.38,0.14,0.14,0.5,0.19
49,,826053423199969283,MissPurple5,,0.31,0.34,,0.68,0.24,0.22,0.67,0.52,0.37
50,,19388448,sjthomas_,,0.11,0.1,,0.24,0.15,0.08,0.11,0.18,0.04
51,,40129171,Schuldensuehner,,0.48,0.46,,0.58,0.54,0.57,0.5,0.5,0.54
52,,72528621,lhgluke,,0.29,0.2,,0.3,0.22,0.07,0.14,0.24,0.08
53,,,,,,,,,,,,,
54,,340901736,dennison_tony,,0.44,0.48,,0.28,0.23,0.12,0.22,0.45,0.58
55,,,,,,,,,,,,,
56,,15243812,tazgezwitscher,,0.42,0.43,,0.57,0.46,0.56,0.24,0.2,0.32
57,,1350054793,Sisf94,,0.38,0.29,,0.475,0.23,0.51,0.09,0.14,0.52
58,,,,,,,,,,,,,
