,class,p_neg,p_pos
742,neg,0.977324630421,0.0226753695786
743,pos,0.385912752948,0.614087247052
744,pos,0.323471501823,0.676528498177
745,neg,0.526088694294,0.473911305706
746,pos,0.309038002038,0.690961997962
747,pos,0.37019702411,0.62980297589
748,neg,0.848951285756,0.151048714244
749,pos,0.0354441550139,0.964555844986
750,pos,0.311461715308,0.688538284692
751,pos,0.413441506704,0.586558493296
752,pos,0.37019702411,0.62980297589
753,neg,0.73905361409,0.26094638591
754,pos,0.268724517685,0.731275482315
755,pos,0.212275214627,0.787724785373
756,pos,0.378765101417,0.621234898583
757,neg,0.715692839611,0.284307160389
758,pos,0.130061364893,0.869938635107
759,pos,0.185272814293,0.814727185707
760,pos,0.276369167955,0.723630832045
761,pos,0.0261539451768,0.973846054823
762,pos,0.418918918919,0.581081081081
763,neg,0.579700556472,0.420299443528
764,pos,0.0308277027027,0.969172297297
765,pos,0.17417551272,0.82582448728
766,pos,0.5,0.5
767,pos,0.305333233062,0.694666766938
768,pos,0.174169034032,0.825830965968
769,neg,0.588506834463,0.411493165537
770,neg,0.555673763022,0.444326236978
771,pos,0.167542891391,0.832457108609
772,pos,0.212725159162,0.787274840838
773,neg,0.625,0.375
774,neg,0.934766981652,0.065233018348
775,pos,0.0176661585569,0.982333841443
776,pos,0.130016434062,0.869983565938
777,neg,0.502084093656,0.497915906344
778,pos,0.479612682971,0.520387317029
779,pos,0.138549460943,0.861450539057
780,pos,0.425271662745,0.574728337255
781,pos,0.2687411107,0.7312588893
782,pos,0.140343364609,0.859656635391
783,pos,0.493521069948,0.506478930052
784,pos,0.0985842601532,0.901415739847
785,neg,0.825,0.175
786,pos,0.145877180417,0.854122819583
787,pos,0.5,0.5
788,pos,0.146541111483,0.853458888517
789,pos,0.2687411107,0.7312588893
790,pos,0.239026717557,0.760973282443
791,neg,0.690548151569,0.309451848431
792,neg,0.818696672411,0.181303327589
793,pos,0.307944314228,0.692055685772
794,pos,0.0256485937008,0.974351406299
795,pos,0.329823849174,0.670176150826
796,neg,0.699105139177,0.300894860823
797,pos,0.2687411107,0.7312588893
798,pos,0.0217391304348,0.978260869565
799,pos,0.0176661585569,0.982333841443
800,pos,0.063932172319,0.936067827681
801,neg,0.508013360742,0.491986639258
802,pos,0.163758457917,0.836241542083
803,pos,0.0217391304348,0.978260869565
804,pos,0.295523370662,0.704476629338
805,neg,0.699105139177,0.300894860823
806,pos,0.0598044650056,0.940195534994
807,pos,0.487395291046,0.512604708954
808,pos,0.409008683068,0.590991316932
809,pos,0.214925384817,0.785074615183
810,neg,0.825,0.175
811,pos,0.5,0.5
812,pos,0.5,0.5
813,pos,0.0507542868609,0.949245713139
814,pos,0.295584176633,0.704415823367
815,pos,0.264398184523,0.735601815477
816,pos,0.5,0.5
817,neg,0.928930868265,0.0710691317352
818,neg,0.792838367657,0.207161632343
819,neg,0.625,0.375
820,pos,0.032266222089,0.967733777911
821,neg,0.825,0.175
822,pos,0.309803230627,0.690196769373
823,pos,0.5,0.5
824,pos,0.174169034032,0.825830965968
825,pos,0.230447008524,0.769552991476
826,pos,0.0762306061092,0.923769393891
827,pos,0.5,0.5
828,pos,0.310100116157,0.689899883843
829,pos,0.0967742404066,0.903225759593
830,neg,0.502084093656,0.497915906344
831,pos,0.322183098592,0.677816901408
832,pos,0.0176661585569,0.982333841443
833,pos,0.493015475819,0.506984524181
834,pos,0.0190299820342,0.980970017966
835,pos,0.0217391304348,0.978260869565
836,pos,0.361111111111,0.638888888889
837,pos,0.404455228099,0.595544771901
838,neg,0.675645463724,0.324354536276
839,neg,0.60316331408,0.39683668592
840,neg,0.870762878113,0.129237121887
841,neg,0.605981239409,0.394018760591
842,neg,0.726448293684,0.273551706316
843,neg,0.582040847476,0.417959152524
844,pos,0.468675719281,0.531324280719
845,pos,0.1125,0.8875
846,pos,0.463598510167,0.536401489833
847,pos,0.0503259847902,0.94967401521
848,pos,0.108332518675,0.891667481325
849,pos,0.0190299820342,0.980970017966
850,pos,0.154061021395,0.845938978605
851,pos,0.409008683068,0.590991316932
852,pos,0.0878775809727,0.912122419027
853,neg,0.59900990099,0.40099009901
854,pos,0.184125804805,0.815874195195
855,pos,0.5,0.5
856,neg,0.588506834463,0.411493165537
857,pos,0.2687411107,0.7312588893
858,neg,0.631443298969,0.368556701031
859,pos,0.101662693706,0.898337306294
860,pos,0.202602013443,0.797397986557
861,pos,0.434863470481,0.565136529519
862,pos,0.182285714286,0.817714285714
863,pos,0.268755992937,0.731244007063
864,pos,0.0261273589535,0.973872641047
865,pos,0.322183098592,0.677816901408
866,pos,0.261997565015,0.738002434985
867,pos,0.163906995452,0.836093004548
868,pos,0.130899564107,0.869100435893
869,pos,0.5,0.5
870,pos,0.102407690841,0.897592309159
871,pos,0.0382660313419,0.961733968658
872,pos,0.130061364893,0.869938635107
873,neg,0.870762878113,0.129237121887
874,pos,0.158292571583,0.841707428417
875,pos,0.454413260932,0.545586739068
876,pos,0.495350152377,0.504649847623
877,pos,0.17943402765,0.82056597235
878,neg,0.918166276403,0.0818337235966
879,pos,0.00539867917256,0.994601320827
880,neg,0.75,0.25
881,pos,0.0567027026386,0.943297297361
882,pos,0.25,0.75
883,pos,0.223341191417,0.776658808583
884,neg,0.613149533569,0.386850466431
885,pos,0.166666666667,0.833333333333
886,pos,0.351680752094,0.648319247906
887,pos,0.0857091518927,0.914290848107
888,pos,0.35,0.65
889,pos,0.429674099485,0.570325900515
890,pos,0.29401704519,0.70598295481
891,pos,0.190309518852,0.809690481148
892,pos,0.5,0.5
893,neg,0.701318340505,0.298681659495
894,pos,0.0176661585569,0.982333841443
895,pos,0.0947634846071,0.905236515393
896,pos,0.21747649893,0.78252350107
897,neg,0.556773879142,0.443226120858
898,pos,0.182967001755,0.817032998245
899,pos,0.5,0.5
900,pos,0.0704047198366,0.929595280163
901,pos,0.0308277027027,0.969172297297
902,pos,0.0139581129493,0.986041887051
903,neg,0.881723321822,0.118276678178
904,pos,0.00618916351254,0.993810836487
905,pos,0.0671220952636,0.932877904736
906,neg,0.751805054152,0.248194945848
907,pos,0.191052425721,0.808947574279
908,pos,0.094240297275,0.905759702725
909,pos,0.130899564107,0.869100435893
910,neg,0.592176022479,0.407823977521
911,pos,0.0217391304348,0.978260869565
912,neg,0.726448293684,0.273551706316
913,neg,0.556773879142,0.443226120858
914,pos,0.0132493815719,0.986750618428
915,pos,0.223341191417,0.776658808583
916,pos,0.174169034032,0.825830965968
917,pos,0.0706806282723,0.929319371728
918,neg,0.701318340505,0.298681659495
919,neg,0.825,0.175
920,pos,0.309803230627,0.690196769373
921,pos,0.174169034032,0.825830965968
922,pos,0.130061364893,0.869938635107
923,pos,0.322183098592,0.677816901408
924,pos,0.026720878011,0.973279121989
925,pos,0.0217391304348,0.978260869565
926,neg,0.5662540443,0.4337459557
927,pos,0.5,0.5
928,neg,0.726448293684,0.273551706316
929,pos,0.0923374594,0.9076625406
930,pos,0.0669642857143,0.933035714286
931,pos,0.155255026018,0.844744973982
932,pos,0.0669642857143,0.933035714286
933,pos,0.211919163195,0.788080836805
934,pos,0.346123782908,0.653876217092
935,pos,0.480342522751,0.51965747725
936,pos,0.401572039332,0.598427960668
937,pos,0.214285714286,0.785714285714
938,pos,0.0706806282723,0.929319371728
939,neg,0.648343350193,0.351656649807
940,pos,0.125089317497,0.874910682503
941,neg,0.682850037388,0.317149962612
942,pos,0.184125804805,0.815874195195
943,neg,0.603681419498,0.396318580502
944,pos,0.322183098592,0.677816901408
945,pos,0.205360698507,0.794639301493
946,pos,0.280407562862,0.719592437138
947,pos,0.143854681322,0.856145318678
948,pos,0.0878775809727,0.912122419027
949,pos,0.5,0.5
950,pos,0.453020134228,0.546979865772
951,neg,0.638004132184,0.361995867816
952,pos,0.264398184523,0.735601815477
953,pos,0.00578106892576,0.994218931074
954,pos,0.0217391304348,0.978260869565
955,pos,0.2687411107,0.7312588893
956,pos,0.174169034032,0.825830965968
957,pos,0.0885810575496,0.91141894245
958,pos,0.429674099485,0.570325900515
959,pos,0.0706806282723,0.929319371728
960,pos,0.0563385561137,0.943661443886
961,neg,0.726448293684,0.273551706316
962,neg,0.588506834463,0.411493165537
963,pos,0.434863470481,0.565136529519
964,pos,0.187878488107,0.812121511893
965,pos,0.0674370353585,0.932562964642
966,neg,0.525862068966,0.474137931034
967,pos,0.358027632206,0.641972367794
968,pos,0.375,0.625
969,pos,0.412199718238,0.587800281762
970,pos,0.256143799883,0.743856200117
971,pos,0.0269339655045,0.973066034496
972,pos,0.0701067089821,0.929893291018
973,neg,0.731706711876,0.268293288124
974,pos,0.0886920212729,0.911307978727
975,pos,0.158292571583,0.841707428417
976,pos,0.378366268827,0.621633731173
977,pos,0.354166666667,0.645833333333
978,pos,0.450652197474,0.549347802526
979,pos,0.0379689455951,0.962031054405
980,pos,0.5,0.5
981,pos,0.125089317497,0.874910682503
982,pos,0.0101615334537,0.989838466546
983,neg,0.534531760425,0.465468239575
984,pos,0.0176661585569,0.982333841443
985,pos,0.378765101417,0.621234898583
986,pos,0.497399895996,0.502600104004
987,neg,0.618462598913,0.381537401087
988,neg,0.670613870072,0.329386129928
989,neg,0.5662540443,0.4337459557
990,pos,0.0878775809727,0.912122419027
991,pos,0.296149517654,0.703850482346
992,pos,0.119083720297,0.880916279703
993,neg,0.866795543191,0.133204456809
994,pos,0.17067487111,0.82932512889
995,pos,0.0137519560799,0.98624804392
996,pos,0.34375,0.65625
997,pos,0.493015475819,0.506984524181
998,neg,0.679868819374,0.320131180626
999,pos,0.5,0.5
1000,pos,0.362910505367,0.637089494633
1001,pos,0.144042181293,0.855957818707
1002,neg,0.932978753467,0.0670212465331
1003,neg,0.539517019178,0.460482980822
1004,neg,0.97810129495,0.0218987050496
1005,pos,0.00709956758526,0.992900432415
1006,pos,0.000493984278601,0.999506015721
1007,neg,0.629383093055,0.370616906945
1008,neg,0.608644350961,0.391355649039
1009,pos,0.5,0.5
1010,pos,0.296149517654,0.703850482346
1011,pos,0.498402824479,0.501597175521
1012,pos,0.0330554635849,0.966944536415
1013,pos,0.00295518144099,0.997044818559
1014,pos,0.357142857143,0.642857142857
1015,pos,0.00250272192439,0.997497278076
1016,pos,0.0417127231427,0.958287276857
1017,pos,0.184125804805,0.815874195195
1018,neg,0.652407303902,0.347592696098
1019,pos,0.0330554635849,0.966944536415
1020,pos,0.230447008524,0.769552991476
1021,pos,0.0481372739283,0.951862726072
1022,pos,0.383160432245,0.616839567755
1023,pos,0.174169034032,0.825830965968
1024,pos,0.5,0.5
1025,pos,0.141018622481,0.858981377519
1026,pos,0.174169034032,0.825830965968
1027,neg,0.775218678642,0.224781321358
1028,neg,0.980825144432,0.0191748555678
1029,pos,0.484555457895,0.515444542105
1030,pos,0.264116402012,0.735883597988
1031,pos,0.0706806282723,0.929319371728
1032,pos,0.00903430604219,0.990965693958
1033,pos,0.299867021277,0.700132978723
1034,pos,0.00541626085605,0.994583739144
1035,pos,0.166666666667,0.833333333333
1036,pos,0.493015475819,0.506984524181
1037,pos,0.174169034032,0.825830965968
1038,pos,0.25,0.75
1039,pos,0.5,0.5
1040,pos,0.141878054849,0.858121945151
1041,neg,0.582040847476,0.417959152524
1042,pos,0.420076778924,0.579923221076
1043,pos,0.274086879518,0.725913120482
1044,pos,0.5,0.5
1045,neg,0.582335359451,0.417664640549
1046,pos,0.449583956371,0.550416043629
1047,neg,0.636659073901,0.363340926099
1048,pos,0.429674099485,0.570325900515
1049,pos,0.25,0.75
1050,pos,0.174169034032,0.825830965968
1051,neg,0.603681419498,0.396318580502
1052,pos,0.434863470481,0.565136529519
1053,neg,0.605981239409,0.394018760591
1054,pos,0.129631278641,0.870368721359
1055,pos,0.00334426031362,0.996655739686
1056,pos,0.295523370662,0.704476629338
1057,neg,0.622152571131,0.377847428869
1058,pos,0.0506547208822,0.949345279118
1059,pos,0.0217391304348,0.978260869565
1060,neg,0.825,0.175
1061,pos,0.198739597069,0.801260402931
1062,neg,0.724520993817,0.275479006183
1063,pos,0.414027149321,0.585972850679
1064,pos,0.00692594801641,0.993074051984
1065,neg,0.6178431175,0.3821568825
1066,neg,0.647580038377,0.352419961623
1067,pos,0.0857091518927,0.914290848107
1068,pos,0.0923374594,0.9076625406
1069,pos,0.493015475819,0.506984524181
1070,pos,0.429674099485,0.570325900515
1071,pos,0.0462022124102,0.95379778759
1072,pos,0.174169034032,0.825830965968
1073,pos,0.0970122373702,0.90298776263
1074,pos,0.00973735920359,0.990262640796
1075,neg,0.622448979592,0.377551020408
1076,pos,0.0440309521134,0.955969047887
1077,pos,0.170881074761,0.829118925239
1078,pos,0.3125,0.6875
1079,pos,0.0323753462604,0.96762465374
1080,pos,0.158292571583,0.841707428417
1081,neg,0.697315239456,0.302684760544
1082,pos,0.5,0.5
1083,pos,0.246478873239,0.753521126761
1084,pos,0.0706806282723,0.929319371728
1085,pos,0.382071747767,0.617928252233
1086,pos,0.295523370662,0.704476629338
1087,pos,0.064839097277,0.935160902723
1088,pos,0.0281940477723,0.971805952228
1089,pos,0.370846580122,0.629153419878
1090,pos,0.184125804805,0.815874195195
1091,neg,0.556773879142,0.443226120858
1092,neg,0.825,0.175
1093,pos,0.394254385266,0.605745614734
1094,pos,0.114583519195,0.885416480805
1095,pos,0.17943402765,0.82056597235
1096,neg,0.698843479809,0.301156520191
1097,pos,0.150596274175,0.849403725825
1098,pos,0.159452410453,0.840547589547
1099,pos,0.460564399421,0.539435600579
1100,neg,0.890670233944,0.109329766056
1101,pos,0.231705513002,0.768294486998
1102,pos,0.0379689455951,0.962031054405
1103,neg,0.891645728643,0.108354271357
1104,pos,0.305229663622,0.694770336378
1105,pos,0.3125,0.6875
1106,pos,0.0551400784182,0.944859921582
1107,pos,0.0551400784182,0.944859921582
1108,pos,0.5,0.5
1109,pos,0.421875,0.578125
1110,pos,0.5,0.5
1111,pos,0.0105700733237,0.989429926676
1112,pos,0.5,0.5
1113,pos,0.0217391304348,0.978260869565
1114,pos,0.2687411107,0.7312588893
1115,pos,0.141878054849,0.858121945151
1116,pos,0.401572039332,0.598427960668
1117,pos,0.409832773108,0.590167226892
1118,neg,0.617647058824,0.382352941176
1119,pos,0.141878054849,0.858121945151
1120,pos,0.412199718238,0.587800281762
1121,pos,0.2687411107,0.7312588893
1122,pos,0.0857091518927,0.914290848107
1123,pos,0.370600793496,0.629399206504
1124,pos,0.00282858350408,0.997171416496
1125,pos,0.2687411107,0.7312588893
1126,pos,0.2687411107,0.7312588893
1127,neg,0.92097522753,0.0790247724704
1128,pos,0.152420025955,0.847579974045
1129,neg,0.647580038377,0.352419961623
1130,pos,0.0105700733237,0.989429926676
1131,pos,0.0380965142528,0.961903485747
1132,pos,0.119388503786,0.880611496214
1133,pos,0.25,0.75
1134,pos,0.0895775293247,0.910422470675
1135,neg,0.75,0.25
1136,pos,0.0217391304348,0.978260869565
1137,pos,0.286363636364,0.713636363636
1138,pos,0.219448801944,0.780551198056
1139,pos,0.174169034032,0.825830965968
1140,pos,0.184125804805,0.815874195195
1141,pos,0.192744816656,0.807255183344
1142,pos,0.00898123401138,0.991018765989
1143,neg,0.578250270085,0.421749729915
1144,neg,0.597434455585,0.402565544415
1145,pos,0.152173913043,0.847826086957
1146,pos,0.410435122914,0.589564877086
1147,pos,0.0105700733237,0.989429926676
1148,pos,0.5,0.5
1149,pos,0.485179699199,0.514820300801
1150,pos,0.5,0.5
1151,pos,0.296149517654,0.703850482346
1152,pos,0.202602013443,0.797397986557
1153,pos,0.0330554635849,0.966944536415
1154,pos,0.5,0.5
1155,pos,0.164561243642,0.835438756358
1156,neg,0.866086882834,0.133913117166
1157,pos,0.158288322892,0.841711677108
1158,pos,0.5,0.5
1159,pos,0.296149517654,0.703850482346
1160,pos,0.5,0.5
1161,pos,0.307304211907,0.692695788093
1162,pos,0.456728340599,0.543271659401
1163,pos,0.0588030778628,0.941196922137
1164,pos,0.5,0.5
1165,pos,0.182285714286,0.817714285714
1166,pos,0.177225969964,0.822774030036
1167,pos,0.148896054371,0.851103945629
1168,pos,0.033662801236,0.966337198764
1169,pos,0.295523370662,0.704476629338
1170,pos,0.0380965142528,0.961903485747
1171,pos,0.362825421133,0.637174578867
1172,pos,0.0205052315471,0.979494768453
1173,neg,0.699105139177,0.300894860823
1174,neg,0.854393969387,0.145606030613
1175,pos,0.0606868612697,0.93931313873
1176,pos,0.193042034296,0.806957965704
1177,pos,0.0588030778628,0.941196922137
1178,pos,0.498402824479,0.501597175521
1179,neg,0.703125,0.296875
1180,pos,0.0706806282723,0.929319371728
1181,pos,0.219448801944,0.780551198056
1182,neg,0.639642258187,0.360357741813
1183,pos,0.357142857143,0.642857142857
1184,pos,0.0176661585569,0.982333841443
1185,pos,0.0755150229207,0.924484977079
1186,pos,0.208333333333,0.791666666667
1187,neg,0.825,0.175
1188,pos,0.177915029784,0.822084970216
1189,pos,0.467345614258,0.532654385742
1190,pos,0.206949850836,0.793050149164
1191,pos,0.0176661585569,0.982333841443
1192,pos,0.466232579542,0.533767420458
1193,neg,0.715449609884,0.284550390116
1194,neg,0.75,0.25
1195,neg,0.714427299065,0.285572700935
1196,pos,0.337063036332,0.662936963668
1197,neg,0.699105139177,0.300894860823
1198,pos,0.360991866832,0.639008133168
1199,neg,0.870762878113,0.129237121887
1200,pos,0.0979308005253,0.902069199475
1201,pos,0.479612682971,0.520387317029
1202,pos,0.00744656062934,0.992553439371
1203,pos,0.487395291046,0.512604708954
1204,pos,0.18689877108,0.81310122892
1205,pos,0.347888987903,0.652111012097
1206,pos,0.346174976112,0.653825023888
1207,pos,0.0105700733237,0.989429926676
1208,pos,0.0720844163332,0.927915583667
1209,neg,0.743314143317,0.256685856683
1210,pos,0.0671220952636,0.932877904736
1211,pos,0.184125804805,0.815874195195
1212,pos,0.0105700733237,0.989429926676
1213,pos,0.0217391304348,0.978260869565
1214,pos,0.5,0.5
1215,pos,0.0105700733237,0.989429926676
1216,pos,0.0190620624844,0.980937937516
1217,neg,0.558768443672,0.441231556328
1218,pos,0.399207234845,0.600792765155
1219,pos,0.305394411646,0.694605588354
1220,pos,0.5,0.5
1221,pos,0.0176661585569,0.982333841443
1222,pos,0.0703531532577,0.929646846742
1223,pos,0.059915141366,0.940084858634
1224,pos,0.5,0.5
1225,pos,0.0704047198366,0.929595280163
1226,pos,0.157020391547,0.842979608453
1227,pos,0.296149517654,0.703850482346
1228,pos,0.193042034296,0.806957965704
1229,neg,0.932329041927,0.0676709580728
1230,neg,0.568180101063,0.431819898937
1231,pos,0.0141014911323,0.985898508868
1232,pos,0.494708994709,0.505291005291
1233,pos,0.0720844163332,0.927915583667
1234,pos,0.493689432185,0.506310567815
1235,pos,0.217133413602,0.782866586398
1236,pos,0.0706806282723,0.929319371728
1237,neg,0.632735113918,0.367264886082
1238,pos,0.192744816656,0.807255183344
1239,pos,0.401572039332,0.598427960668
1240,pos,0.388528786895,0.611471213105
1241,pos,0.0541471380629,0.945852861937
1242,pos,0.174169034032,0.825830965968
1243,pos,0.5,0.5
1244,neg,0.603199503212,0.396800496788
1245,neg,0.632735113918,0.367264886082
1246,pos,0.184125804805,0.815874195195
1247,pos,0.277740694745,0.722259305255
1248,pos,0.479612682971,0.520387317029
1249,pos,0.0895775293247,0.910422470675
1250,neg,0.556773879142,0.443226120858
1251,pos,0.39184782464,0.60815217536
1252,pos,0.0671220952636,0.932877904736
1253,pos,0.453020134228,0.546979865772
1254,pos,0.0156253457745,0.984374654226
1255,pos,0.29263009837,0.70736990163
1256,pos,0.230447008524,0.769552991476
1257,pos,0.18689877108,0.81310122892
1258,neg,0.914948343648,0.0850516563524
1259,pos,0.296149517654,0.703850482346
1260,neg,0.657894736842,0.342105263158
1261,neg,0.735689697035,0.264310302965
1262,pos,0.174169034032,0.825830965968
1263,neg,0.695593799556,0.304406200444
1264,pos,0.401753909699,0.598246090301
1265,pos,0.429674099485,0.570325900515
1266,pos,0.0706806282723,0.929319371728
1267,pos,0.016926345828,0.983073654172
1268,pos,0.423304808767,0.576695191233
1269,pos,0.0706806282723,0.929319371728
1270,pos,0.163758457917,0.836241542083
1271,pos,0.295523370662,0.704476629338
1272,pos,0.0157064627666,0.984293537233
1273,pos,0.0419770231465,0.958022976854
1274,pos,0.260492449342,0.739507550658
1275,pos,0.180813062306,0.819186937694
1276,pos,0.158292571583,0.841707428417
1277,pos,0.304969879518,0.695030120482
1278,pos,0.5,0.5
1279,neg,0.529725290184,0.470274709816
1280,pos,0.272562589049,0.727437410951
1281,neg,0.977324630421,0.0226753695786
1282,pos,0.17943402765,0.82056597235
1283,pos,0.455555555556,0.544444444444
1284,pos,0.123693964419,0.876306035581
1285,pos,0.203430778974,0.796569221026
1286,pos,0.0835217953675,0.916478204632
1287,neg,0.534722222222,0.465277777778
1288,pos,0.0381880938665,0.961811906134
1289,pos,0.246478873239,0.753521126761
1290,pos,0.184125804805,0.815874195195
1291,pos,0.166666666667,0.833333333333
1292,pos,0.184125804805,0.815874195195
1293,pos,0.303347280335,0.696652719665
1294,pos,0.235930368732,0.764069631268
1295,pos,0.430869352357,0.569130647643
1296,pos,0.460170590901,0.539829409099
1297,pos,0.0706806282723,0.929319371728
1298,pos,0.5,0.5
1299,pos,0.017873691104,0.982126308896
1300,pos,0.0183240456298,0.98167595437
1301,pos,0.17943402765,0.82056597235
1302,pos,0.0706806282723,0.929319371728
1303,neg,0.60316331408,0.39683668592
1304,pos,0.376387915658,0.623612084342
1305,pos,0.333699157643,0.666300842357
1306,pos,0.5,0.5
1307,pos,0.5,0.5
1308,pos,0.308682787971,0.691317212029
1309,neg,0.50762540691,0.49237459309
1310,pos,0.0707597176521,0.929240282348
1311,neg,0.556591530579,0.443408469421
1312,pos,0.380485299154,0.619514700846
1313,pos,0.322183098592,0.677816901408
1314,pos,0.0828647841271,0.917135215873
1315,pos,0.346174976112,0.653825023888
1316,pos,0.174169034032,0.825830965968
1317,pos,0.0711301515366,0.928869848463
1318,pos,0.184125804805,0.815874195195
1319,pos,0.0284078634694,0.971592136531
1320,pos,0.287307284943,0.712692715057
1321,pos,0.489468602283,0.510531397717
1322,pos,0.00541626085605,0.994583739144
1323,pos,0.29263009837,0.70736990163
1324,neg,0.648401812624,0.351598187376
1325,pos,0.416666666667,0.583333333333
1326,pos,0.0817827431823,0.918217256818
1327,neg,0.671240771651,0.328759228349
1328,pos,0.29263009837,0.70736990163
1329,pos,0.0378856180319,0.962114381968
1330,pos,0.246494790357,0.753505209643
1331,pos,0.17943402765,0.82056597235
1332,pos,0.251355990526,0.748644009474
1333,neg,0.625,0.375
1334,pos,0.40603803442,0.59396196558
1335,pos,0.149192129614,0.850807870386
1336,neg,0.670578060227,0.329421939773
1337,pos,0.146541111483,0.853458888517
1338,pos,0.00541626085605,0.994583739144
1339,pos,0.190309518852,0.809690481148
1340,pos,0.0674370353585,0.932562964642
1341,pos,0.125356873791,0.874643126209
1342,pos,0.0706806282723,0.929319371728
1343,neg,0.59900990099,0.40099009901
1344,pos,0.155625611663,0.844374388337
1345,neg,0.921171284279,0.0788287157208
1346,pos,0.0290019507909,0.970998049209
1347,pos,0.202602013443,0.797397986557
1348,pos,0.39853521107,0.60146478893
1349,pos,0.28620850436,0.71379149564
1350,pos,0.192554931665,0.807445068335
1351,pos,0.5,0.5
1352,pos,0.175058522806,0.824941477194
1353,pos,0.464015151515,0.535984848485
1354,pos,0.5,0.5
1355,neg,0.642857142857,0.357142857143
1356,pos,0.426832496183,0.573167503817
1357,pos,0.333629996119,0.666370003881
1358,pos,0.38214262032,0.61785737968
1359,pos,0.098356423915,0.901643576085
1360,neg,0.657894736842,0.342105263158
1361,neg,0.657894736842,0.342105263158
1362,neg,0.691762433668,0.308237566332
1363,pos,0.00797967260899,0.992020327391
1364,pos,0.221765358522,0.778234641478
1365,pos,0.423162615455,0.576837384545
1366,pos,0.202602013443,0.797397986557
1367,pos,0.122047244094,0.877952755906
1368,pos,0.0105700733237,0.989429926676
1369,pos,0.29263009837,0.70736990163
1370,pos,0.203430778974,0.796569221026
1371,pos,0.0281940477723,0.971805952228
1372,pos,0.383160432245,0.616839567755
1373,pos,0.0809440548466,0.919055945153
1374,pos,0.167542891391,0.832457108609
1375,pos,0.474004531431,0.525995468569
1376,pos,0.0105700733237,0.989429926676
1377,pos,0.0105700733237,0.989429926676
1378,pos,0.0176661585569,0.982333841443
1379,pos,0.0348250234367,0.965174976563
1380,pos,0.176397687043,0.823602312957
1381,pos,0.0541471380629,0.945852861937
1382,pos,0.166666666667,0.833333333333
1383,neg,0.76314922111,0.23685077889
1384,pos,0.203126497905,0.796873502095
1385,pos,0.0176661585569,0.982333841443
1386,pos,0.254562043796,0.745437956204
1387,pos,0.0217391304348,0.978260869565
1388,neg,0.553805942181,0.446194057819
1389,neg,0.66354524448,0.33645475552
1390,neg,0.598402143912,0.401597856088
1391,pos,0.088659114326,0.911340885674
1392,pos,0.289473684211,0.710526315789
1393,neg,0.888079244175,0.111920755825
1394,pos,0.017873691104,0.982126308896
1395,pos,0.175262287751,0.824737712249
1396,pos,0.0176661585569,0.982333841443
1397,neg,0.589191459238,0.410808540762
1398,neg,0.895316471424,0.104683528576
1399,pos,0.0401292421472,0.959870757853
1400,pos,0.29263009837,0.70736990163
1401,pos,0.190851735016,0.809148264984
1402,pos,0.29263009837,0.70736990163
1403,pos,0.143854681322,0.856145318678
1404,neg,0.825,0.175
1405,neg,0.586956521739,0.413043478261
1406,pos,0.29263009837,0.70736990163
1407,pos,0.378873046311,0.621126953689
1408,pos,0.17943402765,0.82056597235
1409,pos,0.0254289361245,0.974571063876
1410,neg,0.806171682351,0.193828317649
1411,pos,0.29263009837,0.70736990163
1412,pos,0.247921527331,0.752078472669
1413,pos,0.5,0.5
1414,pos,0.283865943358,0.716134056642
1415,neg,0.625,0.375
1416,pos,0.335106382979,0.664893617021
1417,pos,0.0119410570089,0.988058942991
1418,pos,0.222745106486,0.777254893514
1419,pos,0.0176661585569,0.982333841443
1420,pos,0.289473684211,0.710526315789
1421,pos,0.0350537398407,0.964946260159
1422,pos,0.0314724657354,0.968527534265
1423,neg,0.705497382199,0.294502617801
1424,pos,0.194987746699,0.805012253301
1425,pos,0.0025698615318,0.997430138468
1426,pos,0.401572039332,0.598427960668
1427,pos,0.18419797412,0.81580202588
1428,pos,0.271642892173,0.728357107827
1429,neg,0.888221922661,0.111778077339
1430,pos,0.5,0.5
1431,pos,0.29263009837,0.70736990163
1432,pos,0.354166666667,0.645833333333
1433,pos,0.0350537398407,0.964946260159
1434,pos,0.464285714286,0.535714285714
1435,pos,0.281348587117,0.718651412883
1436,pos,0.0156258986982,0.984374101302
1437,neg,0.525862068966,0.474137931034
1438,pos,0.0156258986982,0.984374101302
1439,pos,0.230447008524,0.769552991476
1440,pos,0.0409817682728,0.959018231727
1441,pos,0.0248694261866,0.975130573813
1442,pos,0.5,0.5
1443,pos,0.348065702702,0.651934297298
1444,pos,0.491071428571,0.508928571429
1445,pos,0.0176661585569,0.982333841443
1446,pos,0.136363636364,0.863636363636
1447,pos,0.088659114326,0.911340885674
1448,pos,0.238755473,0.761244527
1449,pos,0.39485335598,0.60514664402
1450,pos,0.230447008524,0.769552991476
1451,pos,0.0401292421472,0.959870757853
1452,pos,0.00400012088018,0.99599987912
1453,pos,0.11495666649,0.88504333351
1454,pos,0.18813554037,0.81186445963
1455,pos,0.464285714286,0.535714285714
1456,pos,0.208844499876,0.791155500124
1457,pos,0.100768928037,0.899231071963
1458,pos,0.020663428938,0.979336571062
1459,neg,0.894028870517,0.105971129483
1460,pos,0.478494623656,0.521505376344
1461,neg,0.687623318244,0.312376681757
1462,pos,0.203430778974,0.796569221026
1463,pos,0.24305988603,0.75694011397
1464,pos,0.195941948784,0.804058051216
