,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,8.67012E+17,talcavemo1982,,0.56,0.45,,0.42,0.6,0.59,0.67,0.72,0.65
1,,7.96895E+17,BethHelm3,,0.31,0.29,,0.4,0.25,0.39,0.27,0.28,0.01
2,,25797854,Joe_Reacher,,0.09,0.19,,0.18,0.21,0.15,0.09,0.13,0.11
3,,7.58469E+17,TheEndOfTheDa13,,0.43,0.28,,0.4,0.17,0.42,0.39,0.25,0.37
4,,9.02646E+17,ValiOpara,,0.53,0.58,,0.52,0.54,0.69,0.6,0.18,0.44
5,,43730598,frank_o_file,,0.59,0.74,,0.79,0.63,0.31,0.53,0.44,0.78
6,,8.77152E+17,thetrut38791032,,0.35,0.38,,0.29,0.58,0.31,0.34,0.37,0.16
7,,202563123,Cozy44,,0.14,0.16,,0.27,0.25,0.26,0.3,0.11,0.13
8,,19238463,nuclearthrash,,0.41,0.42,,0.52,0.29,0.39,0.04,0.51,0.48
9,,928937168,YourDesignWrld,,0.61,0.51,,0.61,0.7,0.52,0.43,0.24,0.23
10,,3078396216,ef90a7f96e624bd,,0.46,0.5,,0.55,0.49,0.53,0.38,0.72,0.55
11,,8.32274E+17,LondonLeavers,,0.38,0.46,,0.48,0.16,0.54,0.49,0.43,0.34
12,,17808531,JoeWatts_,,0.3,0.26,,0.41,0.34,0.09,0.19,0.12,0.22
13,,507966909,GiammarioDiB,,0.22,0.06,,0.52,0.14,0.34,0.11,0.1,0.04
14,,7.40521E+17,gbktas,,0.29,0.33,,0.33,0.18,0.34,0.46,0.29,0.25
15,,7.88422E+17,BuyDomains1,,0.47,0.39,,0.4,0.52,0.64,0.57,0.14,0.38
16,,280627042,portofhalifax,,0.46,0.35,,0.53,0.49,0.39,0.56,0.38,0.39
17,,471997054,blaze22an,,0.3,0.24,,0.41,0.39,0.2,0.42,0.33,0.03
18,,420285647,MckGrainger,,0.3,0.26,,0.41,0.26,0.35,0.25,0.21,0.07
19,,1627594200,DRossborough,,0.38,0.25,,0.46,0.19,0.29,0.39,0.11,0.16
20,,3907488197,VeilleHebdo,,0.45,0.4,,0.69,0.47,0.34,0.38,0.25,0.39
21,,,,,,,,,,,,,
22,,46825393,Klompsoares,,0.52,0.51,,0.53,0.51,0.42,0.52,0.53,0.35
23,,479788852,carlgutierrezro,,0.67,0.58,,0.62,0.56,0.3,0.49,0.72,0.54
24,,15243812,tazgezwitscher,,0.35,0.42,,0.55,0.44,0.54,0.16,0.28,0.18
25,,8.46405E+17,YohBuh,,0.29,0.33,,0.32,0.29,0.28,0.23,0.55,0.14
26,,,,,,,,,,,,,
